Site,Site name,Lat,Lon,Rank
14100,Ds07,-12.5698,131.2818,4
14098,Ds22,-12.6137,131.2764,4
14097,Ds23,-12.6231,131.3047,4
14094,Ds24,-12.6331,131.2619,4
14090,Middle Point Rangers,-12.5782,131.3145,4
14089,Ds25,-12.6354,131.2847,4
14086,Beatrice Hill,-12.6495,131.3181,4
14173,Ban Ban Springs,-13.3792,131.5053,4
14265,Csiro Berrimah,-12.4113,130.9222,4
14263,Point Stuart Wilderness Lodge,-12.5855,131.7601,4
14260,East Arm,-12.4819,130.8978,4
561153,Shoal Bay,-12.3601,130.9828,4
14256,Cooinda Airstrip,-12.9038,132.5255,4
14246,Leanyer,-12.3783,130.9056,4
14244,Acacia Hills,-12.7641,131.1598,4
14239,Labelle Downs,-13.1102,130.4948,4
14238,Wagait Beach,-12.4348,130.7486,4
14237,Mount Bundy Station,-13.2287,131.1355,4
14235,Northlakes,-12.4019,130.8962,4
14227,Karama,-12.3885,130.9248,4
14215,Berry Springs Rangers,-12.6997,131.0,4
14210,Palmerston,-12.4721,130.9926,4
14208,Jabiru Council,-12.6686,132.8358,4
14206,Southport,-12.727,130.9475,4
14205,Emerald Springs,-13.6312,131.6307,4
14192,Girraween,-12.5337,131.0949,4
14183,Darwin River Dam,-12.8324,130.9713,4
14177,Mount Ringwood,-13.1281,131.3738,4
14163,Darwin Botanic Gardens,-12.4395,130.8376,4
14073,Hayes Creek,-13.5835,131.4576,4
14069,Darwin Profiler East,-12.443,130.9568,4
14065,Darwin Profiler North,-12.4419,130.9555,4
13014,Cunyu Shearing Shed,-25.8181,120.1706,4
13006,Millrose,-26.4006,120.9539,4
13002,Glen-Ayle,-25.2661,122.0433,4
12318,Walling Rock,-29.3494,120.4006,4
12313,Geeraning,-30.6014,118.5228,4
12312,Katta Barega,-33.5906,122.4519,4
12311,Hill Plains,-33.4661,122.3973,4
12308,Mount Ridley,-33.3356,122.0697,4
12306,Sparkle Hill,-33.5239,122.9469,4
12298,Mulgara,-31.7575,119.4522,4
12293,Rocky Plains,-33.6211,122.6,4
12291,River Plains,-33.4578,120.915,4
12283,Tarmoola,-28.7175,121.1506,4
12280,Banjawarn,-27.7036,121.6131,4
12267,Shamba,-33.5425,121.2014,4
12265,Circle Valley,-33.0603,121.7983,4
17106,Broughman'S Gate House,-30.8715,140.971,4
12255,Wittenoom Hills,-33.5656,122.2714,4
13018,Wongawol,-26.1208,121.9403,4
13024,Prenti Downs,-26.5172,122.8075,4
14064,Darwin Profiler20Mhz,-12.4437,130.9553,4
14063,Darwin Profiler West,-12.4428,130.9539,4
14049,Darwin Bowls Club,-12.4355,130.8374,4
14048,Leaders Creek,-12.2242,131.0918,4
14032,Koolpinyah,-12.389,131.1767,4
14030,Delissaville Airstrip,-12.551,130.6867,4
14022,Darwin River Ridge,-12.8136,130.9875,4
14266,Thorak Cemetery,-12.412,130.9668,4
14021,Buley Rockhole,-13.1135,130.7973,4
14010,Dundee Beach School,-12.7511,130.3784,4
14004,Berrimah Radar,-12.46,130.93,4
14003,Darwin Profiler50Mhz,-12.4444,130.9542,4
13045,Balgo Hills Asa,-20.135,127.9892,4
13035,Delita Station,-27.0336,122.4439,4
13034,Barwidgee,-27.0336,120.9233,4
14270,Nightcliff Sports Club,-12.3833,130.85,4
14814,Auvergne,-15.6844,130.0098,4
14810,Bullo River,-15.466,129.7676,4
14805,Central Tanami,-19.0178,132.0,4
14801,Humbert River,-16.4835,130.6235,4
14800,Killarney,-16.2565,131.753,4
14732,King Ash Bay,-15.9332,136.4778,4
14718,Redbank Mine,-17.1916,137.7429,4
14716,Broadmere,-16.4251,135.2024,4
14715,Mcarthur River Station,-16.6597,135.852,4
14705,Calvert Hills,-17.2314,137.3309,4
14660,Bradshaw Range Control,-15.5993,130.454,4
14659,Robinson River Airstrip,-16.7205,136.949,4
14658,Sunday Creek Station,-16.1584,133.13,4
14820,Newry,-16.0498,129.2649,4
14900,Dry River Station,-15.2437,132.1548,4
14869,Duck Ponds,-18.7757,131.2785,4
14868,Pigeon Hole,-16.8526,131.1597,4
14863,Bj'S Bore,-17.3982,131.9558,4
14857,Suplejack,-19.28,129.9424,4
14856,Birrindudu,-18.3903,129.43,4
14855,Nelson Springs,-17.3354,129.2892,4
14853,Keep River Rangers,-15.9699,129.0408,4
14852,Bunda,-17.9979,129.3454,4
14839,Delamere,-15.6283,131.6357,4
14836,Inverway,-17.8483,129.636,4
14823,Limbunya,-17.2296,129.8873,4
14821,Rosewood,-16.4583,129.0059,4
14817,Bradshaw Homestead,-15.3482,130.2763,4
14656,Hayfield,-16.7329,133.5043,4
14505,Numbulwar,-14.2786,135.739,4
14501,Yirrkala Tropical Gardens,-12.2561,136.8979,4
14410,Cape Wilberforce,-11.9172,136.5316,4
14409,Groote Eylandt Abslma Comparison,-13.86,136.4158,4
14408,Alcan Refinery,-12.1924,136.6844,4
14316,Darwin Turf Club,-12.4271,130.8453,4
14315,Jabiru Fire Station,-12.6692,132.8337,4
14313,Knuckey Lagoon,-12.4349,130.9527,4
14311,Arafura,-11.6485,133.38,4
14298,Eleven Mile,-12.4434,130.9559,4
14296,Burrell'S Creek,-13.4468,131.1685,4
14295,Acacia,-12.7592,131.1507,4
14293,East Alligator Ranger Station,-12.4319,132.9504,4
14289,Charles Darwin University,-12.3722,130.8653,4
14285,Darwin Hospital,-12.3545,130.8855,4
14284,South Alligator Rangers,-12.6817,132.4736,4
14282,Claravale,-14.0996,131.8019,4
14275,Wildman Rangers,-12.7164,131.8206,4
14509,Alcan Minesite,-12.2606,136.8389,4
14512,Nhulunbuy,-12.1939,136.7637,4
14515,Lake Evella,-12.5007,135.8005,4
14647,Lakefield,-15.2709,132.9123,4
14644,Coodardie,-15.0041,133.0769,4
14641,Mataranka Airstrip,-14.9239,133.0623,4
14636,Hidden Valley,-16.5481,132.9038,4
14618,Daly Waters,-16.2529,133.37,4
14613,Maryfield,-15.8315,133.4004,4
14611,Dunmarra Roadhouse,-16.6795,133.4132,4
14607,Kalala,-16.1891,133.3285,4
14605,Moroak,-14.2833,133.7032,4
14602,Wongalara,-14.1394,134.4742,4
17112,Moomba,-27.6908,140.1066,4
23121,Adelaide,-35.0002,138.5171,4
23119,Roberts Street,-34.9422,138.6032,4
23109,Adelaide Airport,-34.9573,138.5152,4
23098,Adelaide,-34.9742,138.5425,4
23095,Hamley Bridge,-34.3566,138.6819,4
23094,Paradise Sa075,-34.8688,138.6917,4
23093,Adelaide,-34.9726,138.579,4
23087,Reeves Plains,-34.5371,138.6049,4
23081,Bolivar Treatment Works,-34.7711,138.5838,4
23078,Gawler Council Depot,-34.5915,138.7393,4
23076,Port Parham,-34.432,138.2587,4
533009,Outer Harbour,-34.7343,138.4653,4
23039,Rhynie,-34.1856,138.63,4
23026,Adelaide,-34.8324,138.6125,4
23024,Adelaide,-34.8965,138.5103,4
23123,Adelaide Airport,-34.9382,138.5435,4
23347,Stockport,-34.4645,139.0389,4
23325,Freeling,-34.455,138.8101,4
23320,Nuriootpa Town Bridge,-34.4769,138.9933,4
23318,Tanunda,-34.5071,138.9637,4
23315,Saddleworth,-34.0841,138.7818,4
23309,Lyndoch,-34.5964,138.8733,4
23306,Riverton,-34.1697,138.8095,4
23305,Greenock,-34.4577,138.9277,4
23300,Angaston,-34.5018,139.0466,4
23145,Stonyfell,-34.939,138.6741,4
23141,Concordia,-34.562,138.7703,4
23136,Craigburn Farm,-35.0409,138.589,4
23132,Adelaide,-34.9089,138.6721,4
23131,Hindmarsh Island,-35.5355,138.901,4
23124,Adelaide Airport,-34.9435,138.5232,4
23023,Adelaide,-34.7674,138.6434,4
23021,Roseworthy,-34.5353,138.7506,4
22048,Wigton Flat,-34.3166,137.9139,4
22044,Port Clinton,-34.239,137.9883,4
22037,Petersville,-34.3687,137.7968,4
22036,Minlaton,-34.7487,137.6303,4
22033,Ardrossan,-34.4724,137.885,4
22022,Port Clinton,-34.1447,138.0146,4
22021,Ardrossan,-34.2782,137.8607,4
22020,Wallaroo,-33.9282,137.6399,4
22016,Sandilands,-34.5201,137.7733,4
22013,Port Victoria,-34.4941,137.4845,4
22010,Maitland,-34.3318,137.5899,4
21138,Worlds End,-33.887,139.072,4
21136,Burra,-33.6722,138.9847,4
22052,Spicer Flat,-34.696,137.5745,4
22053,Moonta,-34.0041,137.528,4
23011,North Adelaide,-34.9163,138.595,4
23005,Adelaide,-34.9464,138.6519,4
23001,Adelaide,-35.0199,138.52,4
22842,Cape Cassini Wilderness Retreat,-35.5976,137.2874,4
22839,Vivonne Bay,-35.9609,137.091,4
22837,Parndana,-35.7906,137.2616,4
22836,Pelican Lagoon,-35.8096,137.792,4
22835,Parndana,-35.734,137.1212,4
22831,American River,-35.7501,137.7217,4
22820,Rocky River,-35.8903,136.8606,4
22815,Parndana,-35.7255,137.2591,4
22811,Smith Bay,-35.5989,137.4386,4
22808,Kingscote,-35.8213,137.5297,4
22806,Murrays Lagoon,-35.927,137.2918,4
22058,Weetulta,-34.2287,137.6421,4
22822,Murray Lagoon,-35.9041,137.4542,4
23355,Riverton,-34.207,138.7886,4
23874,Leawood Gardens,-34.975,138.6724,4
23861,Mclaren Flat,-35.1947,138.5898,4
23857,Willunga Hill,-35.2943,138.5729,4
23852,Castambul,-34.8722,138.7547,4
23851,Myponga Hill,-35.4193,138.4944,4
23843,Heathfield Works Depot,-35.0266,138.7133,4
23839,Blackwood,-35.0213,138.6097,4
23834,Victor Harbor,-35.4377,138.6398,4
23829,Woodside,-34.9516,138.8754,4
23825,Goolwa Barrage,-35.5288,138.8067,4
23824,Hindmarsh Valley,-35.4428,138.5444,4
23886,Sellicks Hill,-35.3294,138.5019,4
23889,Victor Harbor,-35.6094,138.5611,4
24029,Waikerie,-34.2159,140.186,4
24025,Berri,-34.2717,140.5964,4
24017,Taldra,-34.3523,140.8411,4
24013,Loxton,-34.4442,140.4958,4
24010,Moorook,-34.2918,140.3632,4
24008,Lyrup,-34.2579,140.6478,4
24003,Renmark Irrigation,-34.1656,140.7536,4
24001,Barmera,-34.2591,140.4708,4
23914,Clarendon Weir,-35.1113,138.635,4
23912,Paracombe,-34.8651,138.7748,4
23909,Adelaide,-34.8562,138.7308,4
23908,Waterfall Gully,-34.9711,138.6825,4
23906,Mount Wilson,-35.2078,138.6496,4
23897,Yundi,-35.3159,138.6218,4
23891,Piccadilly,-34.9847,138.7404,4
23822,Hartley,-35.1802,139.0239,4
23817,Aldgate,-35.0236,138.7419,4
23726,Lobethal,-34.9044,138.8742,4
23725,Keyneton,-34.5572,139.1337,4
23724,Kanmantoo,-35.0739,139.0036,4
23722,Harrogate,-34.9303,139.014,4
23720,Hahndorf,-35.0245,138.8115,4
23719,Gumeracha,-34.8237,138.8859,4
23713,Echunga Golf Course,-35.096,138.7887,4
23710,Clarendon,-35.1112,138.6205,4
23709,Cherry Gardens,-35.0611,138.6585,4
23707,Bridgewater,-35.0096,138.7568,4
23705,Birdwood,-34.8041,138.9451,4
23704,Belair,-35.0076,138.6498,4
23360,St Kitts,-34.3303,139.0923,4
23356,Hamley Bridge,-34.3854,138.763,4
23727,Longwood,-35.0484,138.7354,4
23812,Rockleigh,-34.9392,139.0697,4
23810,Mount Lofty,-34.971,138.7042,4
23806,Upper Hermitage,-34.8066,138.7554,4
23803,Ashton Co-Op,-34.9423,138.727,4
23799,Prospect Hill,-35.2183,138.7342,4
23788,Piccadilly,-34.9838,138.7179,4
23783,Myponga Reservoir,-35.4012,138.4262,4
23758,Kersbrook,-34.7398,138.8715,4
23756,Williamstown,-34.6603,138.9262,4
23354,Kapunda,-34.3121,139.0077,4
23752,Williamstown,-34.6508,138.878,4
23750,Uraidla,-34.9563,138.7443,4
23747,Strathalbyn,-35.256,138.8901,4
23744,Second Valley,-35.5359,138.234,4
23743,Victor Harbor,-35.5416,138.5038,4
23741,Normanville,-35.4519,138.3227,4
23737,Mount Pleasant,-34.7735,139.0501,4
23734,Mount Bold Reservoir,-35.1213,138.6769,4
23732,Adelaide,-35.1351,138.5274,4
17111,Innamincka,-28.1484,140.8672,4
21132,Nantawarra,-34.0445,138.1921,4
21130,Rhynie,-34.1011,138.6317,4
18189,Elliston,-33.7516,135.1863,4
18186,Siam,-32.5534,136.7123,4
18184,Cleve,-33.6125,136.3722,4
18182,Ceduna,-31.9661,133.3316,4
18177,Kimba,-33.075,136.0919,4
18174,Rudall,-33.7234,136.1511,4
18173,Mangalo,-33.5684,136.6473,4
18172,Buckleboo,-32.921,135.9996,4
18170,Kyancutta,-33.1396,135.726,4
18167,Wudinna,-33.0981,135.3531,4
18166,Wirrulla,-32.2797,134.473,4
18165,Lock,-33.5733,135.602,4
18164,Murdinga,-33.6993,135.9238,4
18144,Wanilla,-34.5424,135.6997,4
18137,Port Lincoln,-34.8328,135.6985,4
18118,Haslam,-32.5073,134.2142,4
18117,Whyalla,-33.1089,137.1733,4
18115,Neptune Island,-35.3365,136.1174,4
18114,Maralinga,-30.1591,131.579,4
18199,Nundroo,-31.8832,132.1555,4
18204,Elliston,-33.5879,134.8859,4
19014,Dawson,-32.8037,138.9218,4
19013,Eurelia,-32.5373,138.5626,4
19012,Orroroo,-32.7053,138.7796,4
19010,Cradock,-32.0695,138.4948,4
19004,Belton,-32.2425,138.7105,4
19002,Quorn,-32.2507,137.9776,4
18229,Cultana,-32.6845,137.3689,4
18227,Iron Knob,-32.6271,137.4281,4
18225,Maralinga,-30.0164,131.8588,4
18224,Port Augusta West,-32.5013,137.7372,4
18223,Ceduna Observatory,-31.8673,133.8094,4
18222,Ooldea,-30.8874,132.2001,4
18221,Whyalla,-33.0972,137.487,4
18218,Ceduna,-32.1133,133.2045,4
18214,Kimba,-32.9232,136.4778,4
18213,Elliston,-33.7412,135.0804,4
18211,Minnipa,-32.9392,135.078,4
18209,Oakdale,-33.8189,135.4857,4
18208,Kyancutta,-33.231,135.4095,4
18207,Ceduna,-32.149,133.6416,4
18205,Port Lincoln,-34.7352,135.8563,4
18203,Tumby Bay,-34.3438,136.047,4
18110,Cook,-30.6143,130.4136,4
18107,Port Lincoln,-34.5911,135.7572,4
18106,Nullarbor,-31.4492,130.8976,4
18036,Karcultaby,-32.7357,134.9709,4
18033,Ceduna,-31.9674,133.7658,4
18031,Iron Knob,-32.8681,137.003,4
18030,Fowlers Bay,-31.99,132.4372,4
18017,Port Lincoln,-34.6266,135.6992,4
18007,Yeelana,-34.1003,135.8415,4
18006,Whyalla,-33.1218,137.2278,4
18005,Yeelana,-34.0586,135.5038,4
18002,Penong,-31.831,132.6262,4
17139,Lyndhurst,-30.2883,138.3525,4
17132,Marree,-28.7191,138.6342,4
17131,Gammon Ranges,-29.9062,139.7345,4
17130,Marree,-29.7138,137.9017,4
17129,Marree,-29.9564,138.3411,4
17127,Nilpinna,-28.4809,135.9211,4
17125,Innamincka,-27.5347,140.4736,4
17115,Cameron Corner,-29.1266,140.9018,4
17113,Parachilna,-31.0086,138.2294,4
18037,Kimba,-33.1861,136.559,4
18043,Koppio,-34.4139,135.8224,4
18104,Yallunda Flat,-34.3494,135.8979,4
18101,Koongawa,-33.172,135.9117,4
18099,Yeelanna,-34.1317,135.7301,4
18098,Yaninee,-32.9475,135.2754,4
18096,Cleve,-33.6824,136.6831,4
18095,Wudinna,-33.046,135.4601,4
18092,Port Lincoln,-34.499,135.8676,4
18091,Tumby Bay,-34.2603,136.2106,4
18090,Warramboo,-33.2421,135.5978,4
18089,Waddikee,-33.3173,136.2515,4
18071,North Shields,-34.6031,135.8747,4
18057,Mount Wudinna,-32.9916,135.5482,4
18056,Mount Wedge,-33.4839,135.1592,4
18053,Minnipa,-32.8542,135.1542,4
18049,Butler Tanks,-34.1196,136.1607,4
18047,Ceduna,-32.0723,133.9401,4
18045,Sheringa,-33.9534,135.2682,4
18077,Smoky Bay,-32.3761,133.9369,4
19018,Hawker,-31.8777,138.8372,4
19025,Morchard,-32.7654,138.5055,4
21041,Burra,-33.5616,139.0979,4
21036,Mundoora,-33.595,138.0852,4
21025,Clare,-33.8347,138.6532,4
21024,Hallett,-33.4595,138.7475,4
21023,Hallett,-33.4097,138.8903,4
21015,Snowtown,-33.7045,138.2927,4
21010,Brinkworth,-33.746,138.5625,4
21009,Spalding,-33.466,138.5412,4
21007,Brinkworth,-33.6903,138.4041,4
21000,Brinkworth,-33.7322,138.4922,4
20061,Yunta,-32.5218,139.5554,4
20059,Yarramba,-31.6619,140.6289,4
21050,Terowie,-33.1505,138.9196,4
21129,Clare,-33.8625,138.6211,4
21124,Laura,-33.1962,138.2197,4
21123,Mintaro,-33.9394,138.7166,4
21121,Apoinga,-33.9595,138.9328,4
21120,Whyte-Yarcowie,-33.2549,138.7867,4
21115,Mundoora,-33.6922,138.1332,4
21112,Bowmans,-34.1209,138.2851,4
21110,Tickera,-33.7876,137.7068,4
21108,Port Broughton,-33.4579,137.9839,4
21106,Bowillia,-33.953,138.3903,4
21104,Balaklava,-33.9956,138.4544,4
21102,Nurom,-33.35,138.102,4
21101,Snowtown,-33.7021,138.1034,4
21100,Burra,-33.6544,138.8264,4
21085,Hallett,-33.3392,138.9241,4
21075,Clare,-33.7464,138.6058,4
21073,Kybunga,-33.9286,138.545,4
21072,Huddleston,-33.3265,138.3172,4
21067,Hallett,-33.4115,138.8179,4
21062,Hallett,-33.3041,138.7553,4
21060,Jamestown Pirsa,-33.2025,138.6024,4
21059,Hilltown,-33.6867,138.6378,4
20058,Olary,-32.2988,140.4152,4
20055,Strathearn,-31.7484,140.3426,4
20054,Quondong,-33.0809,140.3299,4
19113,Edeowie,-31.448,138.4531,4
19112,Port Germein,-33.023,138.0698,4
19111,Martins Well,-31.4763,139.1134,4
19109,Cradock,-32.1244,138.4674,4
19108,Hammond,-32.4961,138.373,4
19107,Wilpena,-31.3667,138.7176,4
19103,Wilmington,-32.6682,138.1576,4
19098,Carrieton,-32.2554,138.6377,4
19078,Port Augusta,-32.5172,137.8425,4
19071,Mount Remarkable,-32.7244,138.0829,4
19061,Cradock,-32.0545,138.6427,4
19057,Orroroo,-32.5523,138.8691,4
19050,Hawker,-31.9883,138.3424,4
19046,Hawker,-31.775,138.6529,4
19043,Tarcowie,-32.9495,138.5174,4
19042,Melrose,-32.8454,138.2116,4
19030,Quorn,-32.4683,138.0159,4
19115,Mannanarie,-33.0182,138.6153,4
19116,Booleroo Whim,-32.7722,138.3005,4
19117,Tarcowie,-32.9073,138.5585,4
20053,Cockburn,-32.1698,140.7959,4
20052,Mount Victor,-32.0575,139.6187,4
20050,Plumbago,-32.062,139.8874,4
20049,Mooleulooloo,-31.6382,140.513,4
20048,Manna Hill,-32.4932,140.2299,4
20030,Pine Valley,-33.3119,140.1856,4
20025,Woolgangi,-33.5009,139.5154,4
20024,Yunta,-32.4727,139.7097,4
20022,Sturt Vale,-33.2458,140.0345,4
20017,Mutooroo,-32.4467,140.9233,4
20012,Lilydale,-32.9571,139.972,4
20006,Frome Downs,-31.2196,139.7763,4
20005,Erudina,-31.4783,139.3862,4
20002,Cockburn,-32.076,140.9969,4
20001,Boolcoomatta,-31.9695,140.5436,4
20000,Bimbowrie,-32.0498,140.162,4
19121,Mt Davidson,-31.7671,138.9987,4
19120,Mambray Creek,-32.8451,137.9956,4
19119,Murray Town,-32.9392,138.2088,4
19118,Peterborough,-32.9559,138.9445,4
20016,Mulyungarie,-31.5542,140.792,4
12240,Ilkurlka,-28.3514,127.5169,4
46006,Tibooburra,-29.0885,141.2033,4
8022,Balgerbine,-30.2911,116.3306,4
8016,Glenferrie,-30.445,117.0406,4
8014,Dalwallinu North,-30.2192,116.7783,4
8010,Binnu,-28.0422,114.6737,4
8007,Pindawa,-28.8956,115.8106,4
8004,Balline,-28.0058,114.2206,4
7194,Youno Downs,-27.0722,119.2522,4
7192,Nallan,-27.3158,117.9719,4
8109,Pindar,-28.4767,115.7897,4
8106,Perangery,-29.3687,116.4062,4
8087,Mindalla,-30.4228,116.4583,4
8079,Manarra,-29.0711,115.6261,4
8078,Mallee Vale,-29.2419,115.7794,4
8077,Highfields,-29.6006,115.9392,4
8067,Koobabbie,-29.9414,116.2003,4
8065,Isseka,-28.4292,114.6542,4
8064,Indarrie,-30.6719,116.3079,4
8061,Hyde Park,-30.2842,116.6328,4
8057,Green Grove,-29.5486,115.0689,4
8054,Glenvar,-30.7989,116.8936,4
8052,Gleneva,-28.17,114.7614,4
8047,Fairfield,-29.4711,115.8525,4
7090,Wydgee,-28.8439,117.8311,4
7078,Sherwood,-26.5593,118.5423,4
7071,Pindathuna,-28.0531,116.6514,4
7067,Narndee,-28.9467,118.1857,4
7065,Nalbarra,-28.6519,117.6083,4
7060,Mount Wittenoom,-27.4189,116.6897,4
7054,Mount Farmer,-27.8794,117.5506,4
7047,Meeline Station,-28.4467,118.2678,4
7041,Landor,-25.1303,116.9047,4
7093,Yarlerweelor,-25.5786,117.9933,4
7095,Yoweragabbie,-28.2322,117.6556,4
7164,Edmund,-23.7633,116.1206,4
8126,Minaru,-29.8501,116.2287,4
7146,Wogarno,-28.3831,117.6817,4
7134,Murchison Downs,-26.795,118.9842,4
7099,Yarrabubba,-27.1308,118.7803,4
7097,Wondinong,-27.8608,118.4183,4
9091,Inner Dolphin Pylon,-31.9889,115.8311,4
9057,Herne Hill,-31.8186,116.0378,4
9054,Tambrey,-30.6033,115.6428,4
9046,Yathroo,-30.7742,115.6975,4
9044,Wungong Dam,-32.1983,116.0622,4
9040,Wannamal,-31.1428,116.0539,4
9031,Mundaring Weir,-31.9564,116.1642,4
9030,Mundaring,-31.8978,116.1581,4
9029,Muchea Tree Farm,-31.5825,115.9658,4
9026,Mimigarra,-30.8533,115.4456,4
9024,Marbling,-31.5608,116.0842,4
9009,Lower Chittering,-31.5998,116.1124,4
9006,Chelsea,-30.6256,115.7803,4
9000,Araluen,-32.1247,116.1025,4
9242,Cloon,-32.3956,115.9744,4
9219,Lupin Valley,-30.6919,115.8119,4
9214,Ocean Reef,-31.7594,115.7278,4
9211,Pindarita,-30.2892,115.3203,4
9210,Lake Nammen,-30.8928,115.5789,4
9207,Pickering Brook North,-32.0208,116.1167,4
9192,Fremantle,-32.0533,115.7647,4
9179,Eneminga,-30.7994,115.5467,4
9177,San Angelo,-31.1216,115.4458,4
9168,Karragullen,-32.1189,116.1203,4
9152,Mahomet Springs,-30.5003,115.7119,4
9151,Subiaco Treatment Plant,-31.9556,115.7928,4
9144,Baramba,-31.0769,115.5083,4
9137,Cardup,-32.2475,116.0172,4
9115,Serpentine Main Dam,-32.4022,116.1039,4
8319,Watheroo Radar,-30.36,116.2922,4
8264,Wanarra,-29.5147,116.8011,4
8263,Moora Lightning,-30.6308,116.03,4
8261,Mindarra,-29.0636,115.1753,4
8238,Hakea,-30.0989,116.2339,4
8233,Five Gums,-29.4847,116.0703,4
8231,Oaklands,-29.4667,116.1325,4
8230,Elena,-30.3817,116.7217,4
8179,East Kondut,-30.6583,116.9344,4
8178,Yongarloo,-29.1858,115.7406,4
8168,Howatharra,-28.5447,114.6241,4
8159,Maysboro,-30.9904,116.3554,4
8150,Newington,-30.8722,116.7983,4
8146,Ytiniche,-30.0706,116.2092,4
8144,Yarragadee,-29.0759,115.4089,4
8139,Wubin,-30.1069,116.6328,4
8271,Nindethana Farm,-28.8114,115.9675,4
8273,Arena,-29.3586,115.4503,4
8274,Naraling,-28.4194,114.8186,4
8292,Tawarri West,-28.5164,115.37,4
8289,Twin Hills,-29.6708,115.3636,4
8288,Ghurka,-28.2575,114.6033,4
8287,Warrine,-28.6564,114.8558,4
8286,Wundi,-28.275,114.6761,4
8285,Mataranka,-28.3181,114.7614,4
8283,Karawa,-30.1449,116.3834,4
8281,Courtlea,-30.3322,116.6828,4
8278,Warradarge,-30.0722,115.3136,4
8276,Irwin House,-29.2236,115.1075,4
9246,Leyton,-30.9442,116.4989,4
7031,Hillview,-26.9033,118.8361,4
3066,Port Smith,-18.5175,121.8072,4
3048,Cherrabun,-18.9159,125.5264,4
3015,Meda,-17.368,123.9956,4
3014,Gogo Station,-18.2914,125.5869,4
3073,Kimbolton,-16.6872,123.8375,4
3074,Yakkamunga,-17.9343,123.4736,4
