Date,Site,Station name,Mean,Lat,Lon
2022-10-13 23:00:00,407202,Loddon River @ Kerang,1.302,-35.703234140,143.919228200
2022-10-14 00:00:00,407202,Loddon River @ Kerang,1.302,-35.703234140,143.919228200
2022-10-14 01:00:00,407202,Loddon River @ Kerang,1.302,-35.703234140,143.919228200
2022-10-14 02:00:00,407202,Loddon River @ Kerang,1.302,-35.703234140,143.919228200
2022-10-14 03:00:00,407202,Loddon River @ Kerang,1.303,-35.703234140,143.919228200
2022-10-14 04:00:00,407202,Loddon River @ Kerang,1.303,-35.703234140,143.919228200
2022-10-14 05:00:00,407202,Loddon River @ Kerang,1.303,-35.703234140,143.919228200
2022-10-14 06:00:00,407202,Loddon River @ Kerang,1.303,-35.703234140,143.919228200
2022-10-14 07:00:00,407202,Loddon River @ Kerang,1.304,-35.703234140,143.919228200
2022-10-14 08:00:00,407202,Loddon River @ Kerang,1.303,-35.703234140,143.919228200
2022-10-14 09:00:00,407202,Loddon River @ Kerang,1.305,-35.703234140,143.919228200
2022-10-14 10:00:00,407202,Loddon River @ Kerang,1.304,-35.703234140,143.919228200
2022-10-14 11:00:00,407202,Loddon River @ Kerang,1.303,-35.703234140,143.919228200
2022-10-14 12:00:00,407202,Loddon River @ Kerang,1.305,-35.703234140,143.919228200
2022-10-14 13:00:00,407202,Loddon River @ Kerang,1.306,-35.703234140,143.919228200
2022-10-14 14:00:00,407202,Loddon River @ Kerang,1.305,-35.703234140,143.919228200
2022-10-14 15:00:00,407202,Loddon River @ Kerang,1.307,-35.703234140,143.919228200
2022-10-14 16:00:00,407202,Loddon River @ Kerang,1.307,-35.703234140,143.919228200
2022-10-14 17:00:00,407202,Loddon River @ Kerang,1.309,-35.703234140,143.919228200
2022-10-14 18:00:00,407202,Loddon River @ Kerang,1.309,-35.703234140,143.919228200
2022-10-14 19:00:00,407202,Loddon River @ Kerang,1.311,-35.703234140,143.919228200
2022-10-14 20:00:00,407202,Loddon River @ Kerang,1.311,-35.703234140,143.919228200
2022-10-14 21:00:00,407202,Loddon River @ Kerang,1.313,-35.703234140,143.919228200
2022-10-14 22:00:00,407202,Loddon River @ Kerang,1.313,-35.703234140,143.919228200
2022-10-14 23:00:00,407202,Loddon River @ Kerang,1.316,-35.703234140,143.919228200
2022-10-15 00:00:00,407202,Loddon River @ Kerang,1.317,-35.703234140,143.919228200
2022-10-15 01:00:00,407202,Loddon River @ Kerang,1.318,-35.703234140,143.919228200
2022-10-15 02:00:00,407202,Loddon River @ Kerang,1.32,-35.703234140,143.919228200
2022-10-15 03:00:00,407202,Loddon River @ Kerang,1.321,-35.703234140,143.919228200
2022-10-15 04:00:00,407202,Loddon River @ Kerang,1.322,-35.703234140,143.919228200
2022-10-15 05:00:00,407202,Loddon River @ Kerang,1.324,-35.703234140,143.919228200
2022-10-15 06:00:00,407202,Loddon River @ Kerang,1.324,-35.703234140,143.919228200
2022-10-15 07:00:00,407202,Loddon River @ Kerang,1.327,-35.703234140,143.919228200
2022-10-15 08:00:00,407202,Loddon River @ Kerang,1.329,-35.703234140,143.919228200
2022-10-15 09:00:00,407202,Loddon River @ Kerang,1.331,-35.703234140,143.919228200
2022-10-15 10:00:00,407202,Loddon River @ Kerang,1.332,-35.703234140,143.919228200
2022-10-15 11:00:00,407202,Loddon River @ Kerang,1.332,-35.703234140,143.919228200
2022-10-15 12:00:00,407202,Loddon River @ Kerang,1.336,-35.703234140,143.919228200
2022-10-15 13:00:00,407202,Loddon River @ Kerang,1.337,-35.703234140,143.919228200
2022-10-15 14:00:00,407202,Loddon River @ Kerang,1.34,-35.703234140,143.919228200
2022-10-15 15:00:00,407202,Loddon River @ Kerang,1.341,-35.703234140,143.919228200
2022-10-15 16:00:00,407202,Loddon River @ Kerang,1.345,-35.703234140,143.919228200
2022-10-15 17:00:00,407202,Loddon River @ Kerang,1.344,-35.703234140,143.919228200
2022-10-15 18:00:00,407202,Loddon River @ Kerang,1.349,-35.703234140,143.919228200
2022-10-15 19:00:00,407202,Loddon River @ Kerang,1.351,-35.703234140,143.919228200
2022-10-15 20:00:00,407202,Loddon River @ Kerang,1.355,-35.703234140,143.919228200
2022-10-15 21:00:00,407202,Loddon River @ Kerang,1.358,-35.703234140,143.919228200
2022-10-15 22:00:00,407202,Loddon River @ Kerang,1.36,-35.703234140,143.919228200
2022-10-15 23:00:00,407202,Loddon River @ Kerang,1.361,-35.703234140,143.919228200
2022-10-16 00:00:00,407202,Loddon River @ Kerang,1.364,-35.703234140,143.919228200
2022-10-16 01:00:00,407202,Loddon River @ Kerang,1.367,-35.703234140,143.919228200
2022-10-16 02:00:00,407202,Loddon River @ Kerang,1.371,-35.703234140,143.919228200
2022-10-16 03:00:00,407202,Loddon River @ Kerang,1.374,-35.703234140,143.919228200
2022-10-16 04:00:00,407202,Loddon River @ Kerang,1.376,-35.703234140,143.919228200
2022-10-16 05:00:00,407202,Loddon River @ Kerang,1.377,-35.703234140,143.919228200
2022-10-16 06:00:00,407202,Loddon River @ Kerang,1.382,-35.703234140,143.919228200
2022-10-16 07:00:00,407202,Loddon River @ Kerang,1.385,-35.703234140,143.919228200
2022-10-16 08:00:00,407202,Loddon River @ Kerang,1.386,-35.703234140,143.919228200
2022-10-16 09:00:00,407202,Loddon River @ Kerang,1.392,-35.703234140,143.919228200
2022-10-16 10:00:00,407202,Loddon River @ Kerang,1.396,-35.703234140,143.919228200
2022-10-16 11:00:00,407202,Loddon River @ Kerang,1.399,-35.703234140,143.919228200
2022-10-16 12:00:00,407202,Loddon River @ Kerang,1.402,-35.703234140,143.919228200
2022-10-16 13:00:00,407202,Loddon River @ Kerang,1.403,-35.703234140,143.919228200
2022-10-16 14:00:00,407202,Loddon River @ Kerang,1.408,-35.703234140,143.919228200
2022-10-16 15:00:00,407202,Loddon River @ Kerang,1.412,-35.703234140,143.919228200
2022-10-16 16:00:00,407202,Loddon River @ Kerang,1.415,-35.703234140,143.919228200
2022-10-16 17:00:00,407202,Loddon River @ Kerang,1.422,-35.703234140,143.919228200
2022-10-16 18:00:00,407202,Loddon River @ Kerang,1.425,-35.703234140,143.919228200
2022-10-16 19:00:00,407202,Loddon River @ Kerang,1.429,-35.703234140,143.919228200
2022-10-16 20:00:00,407202,Loddon River @ Kerang,1.434,-35.703234140,143.919228200
2022-10-16 21:00:00,407202,Loddon River @ Kerang,1.441,-35.703234140,143.919228200
2022-10-16 22:00:00,407202,Loddon River @ Kerang,1.443,-35.703234140,143.919228200
2022-10-16 23:00:00,407202,Loddon River @ Kerang,1.448,-35.703234140,143.919228200
2022-10-17 00:00:00,407202,Loddon River @ Kerang,1.455,-35.703234140,143.919228200
2022-10-13 00:00:00,407203,Loddon River @ Laanecoorie,2.834,-36.831205340,143.891714400
2022-10-13 01:00:00,407203,Loddon River @ Laanecoorie,2.833,-36.831205340,143.891714400
2022-10-13 02:00:00,407203,Loddon River @ Laanecoorie,2.836,-36.831205340,143.891714400
2022-10-13 03:00:00,407203,Loddon River @ Laanecoorie,2.838,-36.831205340,143.891714400
2022-10-13 04:00:00,407203,Loddon River @ Laanecoorie,2.85,-36.831205340,143.891714400
2022-10-13 05:00:00,407203,Loddon River @ Laanecoorie,2.859,-36.831205340,143.891714400
2022-10-13 06:00:00,407203,Loddon River @ Laanecoorie,2.887,-36.831205340,143.891714400
2022-10-13 07:00:00,407203,Loddon River @ Laanecoorie,2.919,-36.831205340,143.891714400
2022-10-13 08:00:00,407203,Loddon River @ Laanecoorie,2.973,-36.831205340,143.891714400
2022-10-13 09:00:00,407203,Loddon River @ Laanecoorie,3.057,-36.831205340,143.891714400
2022-10-13 10:00:00,407203,Loddon River @ Laanecoorie,3.167,-36.831205340,143.891714400
2022-10-13 11:00:00,407203,Loddon River @ Laanecoorie,3.29,-36.831205340,143.891714400
2022-10-13 12:00:00,407203,Loddon River @ Laanecoorie,3.406,-36.831205340,143.891714400
2022-10-13 13:00:00,407203,Loddon River @ Laanecoorie,3.534,-36.831205340,143.891714400
2022-10-13 14:00:00,407203,Loddon River @ Laanecoorie,3.736,-36.831205340,143.891714400
2022-10-13 15:00:00,407203,Loddon River @ Laanecoorie,3.933,-36.831205340,143.891714400
2022-10-13 16:00:00,407203,Loddon River @ Laanecoorie,4.105,-36.831205340,143.891714400
2022-10-13 17:00:00,407203,Loddon River @ Laanecoorie,4.321,-36.831205340,143.891714400
2022-10-13 18:00:00,407203,Loddon River @ Laanecoorie,4.563,-36.831205340,143.891714400
2022-10-13 19:00:00,407203,Loddon River @ Laanecoorie,4.851,-36.831205340,143.891714400
2022-10-13 20:00:00,407203,Loddon River @ Laanecoorie,5.187,-36.831205340,143.891714400
2022-10-13 21:00:00,407203,Loddon River @ Laanecoorie,5.591,-36.831205340,143.891714400
2022-10-13 22:00:00,407203,Loddon River @ Laanecoorie,5.87,-36.831205340,143.891714400
2022-10-13 23:00:00,407203,Loddon River @ Laanecoorie,6.098,-36.831205340,143.891714400
2022-10-14 00:00:00,407203,Loddon River @ Laanecoorie,6.416,-36.831205340,143.891714400
2022-10-14 01:00:00,407203,Loddon River @ Laanecoorie,6.774,-36.831205340,143.891714400
2022-10-14 02:00:00,407203,Loddon River @ Laanecoorie,7.174,-36.831205340,143.891714400
2022-10-14 03:00:00,407203,Loddon River @ Laanecoorie,7.5,-36.831205340,143.891714400
2022-10-14 04:00:00,407203,Loddon River @ Laanecoorie,7.765,-36.831205340,143.891714400
2022-10-14 05:00:00,407203,Loddon River @ Laanecoorie,7.998,-36.831205340,143.891714400
2022-10-14 06:00:00,407203,Loddon River @ Laanecoorie,8.156,-36.831205340,143.891714400
2022-10-14 07:00:00,407203,Loddon River @ Laanecoorie,8.234,-36.831205340,143.891714400
2022-10-14 08:00:00,407203,Loddon River @ Laanecoorie,8.35,-36.831205340,143.891714400
2022-10-14 09:00:00,407203,Loddon River @ Laanecoorie,8.375,-36.831205340,143.891714400
2022-10-14 10:00:00,407203,Loddon River @ Laanecoorie,8.294,-36.831205340,143.891714400
2022-10-14 11:00:00,407203,Loddon River @ Laanecoorie,8.261,-36.831205340,143.891714400
2022-10-14 12:00:00,407203,Loddon River @ Laanecoorie,8.184,-36.831205340,143.891714400
2022-10-14 13:00:00,407203,Loddon River @ Laanecoorie,7.99,-36.831205340,143.891714400
2022-10-14 14:00:00,407203,Loddon River @ Laanecoorie,7.823,-36.831205340,143.891714400
2022-10-14 15:00:00,407203,Loddon River @ Laanecoorie,7.625,-36.831205340,143.891714400
2022-10-14 16:00:00,407203,Loddon River @ Laanecoorie,7.43,-36.831205340,143.891714400
2022-10-14 17:00:00,407203,Loddon River @ Laanecoorie,7.28,-36.831205340,143.891714400
2022-10-14 18:00:00,407203,Loddon River @ Laanecoorie,7.037,-36.831205340,143.891714400
2022-10-14 19:00:00,407203,Loddon River @ Laanecoorie,6.877,-36.831205340,143.891714400
2022-10-14 20:00:00,407203,Loddon River @ Laanecoorie,6.717,-36.831205340,143.891714400
2022-10-14 21:00:00,407203,Loddon River @ Laanecoorie,6.569,-36.831205340,143.891714400
2022-10-14 22:00:00,407203,Loddon River @ Laanecoorie,6.403,-36.831205340,143.891714400
2022-10-14 23:00:00,407203,Loddon River @ Laanecoorie,6.285,-36.831205340,143.891714400
2022-10-15 00:00:00,407203,Loddon River @ Laanecoorie,6.188,-36.831205340,143.891714400
2022-10-15 01:00:00,407203,Loddon River @ Laanecoorie,6.074,-36.831205340,143.891714400
2022-10-15 02:00:00,407203,Loddon River @ Laanecoorie,5.979,-36.831205340,143.891714400
2022-10-15 03:00:00,407203,Loddon River @ Laanecoorie,5.895,-36.831205340,143.891714400
2022-10-15 04:00:00,407203,Loddon River @ Laanecoorie,5.815,-36.831205340,143.891714400
2022-10-15 05:00:00,407203,Loddon River @ Laanecoorie,5.734,-36.831205340,143.891714400
2022-10-15 06:00:00,407203,Loddon River @ Laanecoorie,5.649,-36.831205340,143.891714400
2022-10-15 07:00:00,407203,Loddon River @ Laanecoorie,5.577,-36.831205340,143.891714400
2022-10-15 08:00:00,407203,Loddon River @ Laanecoorie,5.462,-36.831205340,143.891714400
2022-10-15 09:00:00,407203,Loddon River @ Laanecoorie,5.332,-36.831205340,143.891714400
2022-10-15 10:00:00,407203,Loddon River @ Laanecoorie,5.221,-36.831205340,143.891714400
2022-10-15 11:00:00,407203,Loddon River @ Laanecoorie,5.155,-36.831205340,143.891714400
2022-10-15 12:00:00,407203,Loddon River @ Laanecoorie,5.056,-36.831205340,143.891714400
2022-10-15 13:00:00,407203,Loddon River @ Laanecoorie,5.006,-36.831205340,143.891714400
2022-10-15 14:00:00,407203,Loddon River @ Laanecoorie,4.931,-36.831205340,143.891714400
2022-10-15 15:00:00,407203,Loddon River @ Laanecoorie,4.892,-36.831205340,143.891714400
2022-10-15 16:00:00,407203,Loddon River @ Laanecoorie,4.857,-36.831205340,143.891714400
2022-10-15 17:00:00,407203,Loddon River @ Laanecoorie,4.752,-36.831205340,143.891714400
2022-10-15 18:00:00,407203,Loddon River @ Laanecoorie,4.65,-36.831205340,143.891714400
2022-10-15 19:00:00,407203,Loddon River @ Laanecoorie,4.607,-36.831205340,143.891714400
2022-10-15 20:00:00,407203,Loddon River @ Laanecoorie,4.589,-36.831205340,143.891714400
2022-10-15 21:00:00,407203,Loddon River @ Laanecoorie,4.542,-36.831205340,143.891714400
2022-10-15 22:00:00,407203,Loddon River @ Laanecoorie,4.472,-36.831205340,143.891714400
2022-10-15 23:00:00,407203,Loddon River @ Laanecoorie,4.407,-36.831205340,143.891714400
2022-10-16 00:00:00,407203,Loddon River @ Laanecoorie,4.356,-36.831205340,143.891714400
2022-10-16 01:00:00,407203,Loddon River @ Laanecoorie,4.286,-36.831205340,143.891714400
2022-10-16 02:00:00,407203,Loddon River @ Laanecoorie,4.15,-36.831205340,143.891714400
2022-10-16 03:00:00,407203,Loddon River @ Laanecoorie,4.077,-36.831205340,143.891714400
2022-10-16 04:00:00,407203,Loddon River @ Laanecoorie,4.038,-36.831205340,143.891714400
2022-10-16 05:00:00,407203,Loddon River @ Laanecoorie,4.017,-36.831205340,143.891714400
2022-10-16 06:00:00,407203,Loddon River @ Laanecoorie,3.971,-36.831205340,143.891714400
2022-10-16 07:00:00,407203,Loddon River @ Laanecoorie,3.93,-36.831205340,143.891714400
2022-10-16 08:00:00,407203,Loddon River @ Laanecoorie,3.879,-36.831205340,143.891714400
2022-10-16 09:00:00,407203,Loddon River @ Laanecoorie,3.821,-36.831205340,143.891714400
2022-10-16 10:00:00,407203,Loddon River @ Laanecoorie,3.758,-36.831205340,143.891714400
2022-10-16 11:00:00,407203,Loddon River @ Laanecoorie,3.706,-36.831205340,143.891714400
2022-10-16 12:00:00,407203,Loddon River @ Laanecoorie,3.677,-36.831205340,143.891714400
2022-10-16 13:00:00,407203,Loddon River @ Laanecoorie,3.662,-36.831205340,143.891714400
2022-10-16 14:00:00,407203,Loddon River @ Laanecoorie,3.636,-36.831205340,143.891714400
2022-10-16 15:00:00,407203,Loddon River @ Laanecoorie,3.59,-36.831205340,143.891714400
2022-10-16 16:00:00,407203,Loddon River @ Laanecoorie,3.561,-36.831205340,143.891714400
2022-10-16 17:00:00,407203,Loddon River @ Laanecoorie,3.54,-36.831205340,143.891714400
2022-10-16 18:00:00,407203,Loddon River @ Laanecoorie,3.522,-36.831205340,143.891714400
2022-10-16 19:00:00,407203,Loddon River @ Laanecoorie,3.51,-36.831205340,143.891714400
2022-10-16 20:00:00,407203,Loddon River @ Laanecoorie,3.494,-36.831205340,143.891714400
2022-10-16 21:00:00,407203,Loddon River @ Laanecoorie,3.481,-36.831205340,143.891714400
2022-10-16 22:00:00,407203,Loddon River @ Laanecoorie,3.468,-36.831205340,143.891714400
2022-10-16 23:00:00,407203,Loddon River @ Laanecoorie,3.449,-36.831205340,143.891714400
2022-10-17 00:00:00,407203,Loddon River @ Laanecoorie,3.385,-36.831205340,143.891714400
2022-10-17 01:00:00,407203,Loddon River @ Laanecoorie,3.347,-36.831205340,143.891714400
2022-10-17 02:00:00,407203,Loddon River @ Laanecoorie,3.33,-36.831205340,143.891714400
2022-10-17 03:00:00,407203,Loddon River @ Laanecoorie,3.32,-36.831205340,143.891714400
2022-10-17 04:00:00,407203,Loddon River @ Laanecoorie,3.313,-36.831205340,143.891714400
2022-10-17 05:00:00,407203,Loddon River @ Laanecoorie,3.299,-36.831205340,143.891714400
2022-10-17 06:00:00,407203,Loddon River @ Laanecoorie,3.277,-36.831205340,143.891714400
2022-10-17 07:00:00,407203,Loddon River @ Laanecoorie,3.152,-36.831205340,143.891714400
2022-10-17 08:00:00,407203,Loddon River @ Laanecoorie,3.0,-36.831205340,143.891714400
2022-10-17 09:00:00,407203,Loddon River @ Laanecoorie,2.937,-36.831205340,143.891714400
2022-10-17 10:00:00,407203,Loddon River @ Laanecoorie,2.901,-36.831205340,143.891714400
2022-10-17 11:00:00,407203,Loddon River @ Laanecoorie,2.869,-36.831205340,143.891714400
2022-10-17 12:00:00,407203,Loddon River @ Laanecoorie,2.855,-36.831205340,143.891714400
2022-10-17 13:00:00,407203,Loddon River @ Laanecoorie,2.825,-36.831205340,143.891714400
2022-10-17 14:00:00,407203,Loddon River @ Laanecoorie,2.724,-36.831205340,143.891714400
2022-10-17 15:00:00,407203,Loddon River @ Laanecoorie,2.676,-36.831205340,143.891714400
2022-10-17 16:00:00,407203,Loddon River @ Laanecoorie,2.65,-36.831205340,143.891714400
2022-10-17 17:00:00,407203,Loddon River @ Laanecoorie,2.635,-36.831205340,143.891714400
2022-10-17 18:00:00,407203,Loddon River @ Laanecoorie,2.633,-36.831205340,143.891714400
2022-10-17 19:00:00,407203,Loddon River @ Laanecoorie,2.626,-36.831205340,143.891714400
2022-10-17 20:00:00,407203,Loddon River @ Laanecoorie,2.62,-36.831205340,143.891714400
2022-10-17 21:00:00,407203,Loddon River @ Laanecoorie,2.615,-36.831205340,143.891714400
2022-10-17 22:00:00,407203,Loddon River @ Laanecoorie,2.606,-36.831205340,143.891714400
2022-10-17 23:00:00,407203,Loddon River @ Laanecoorie,2.601,-36.831205340,143.891714400
2022-10-13 00:00:00,407229,Loddon River @ Serpentine Weir,2.536,-36.426775000,143.951224000
2022-10-13 01:00:00,407229,Loddon River @ Serpentine Weir,2.558,-36.426775000,143.951224000
2022-10-13 02:00:00,407229,Loddon River @ Serpentine Weir,2.581,-36.426775000,143.951224000
2022-10-13 03:00:00,407229,Loddon River @ Serpentine Weir,2.606,-36.426775000,143.951224000
2022-10-13 04:00:00,407229,Loddon River @ Serpentine Weir,2.631,-36.426775000,143.951224000
2022-10-13 05:00:00,407229,Loddon River @ Serpentine Weir,2.658,-36.426775000,143.951224000
2022-10-13 06:00:00,407229,Loddon River @ Serpentine Weir,2.689,-36.426775000,143.951224000
2022-10-13 07:00:00,407229,Loddon River @ Serpentine Weir,2.729,-36.426775000,143.951224000
2022-10-13 08:00:00,407229,Loddon River @ Serpentine Weir,2.772,-36.426775000,143.951224000
2022-10-13 09:00:00,407229,Loddon River @ Serpentine Weir,2.82,-36.426775000,143.951224000
2022-10-13 10:00:00,407229,Loddon River @ Serpentine Weir,2.877,-36.426775000,143.951224000
2022-10-13 11:00:00,407229,Loddon River @ Serpentine Weir,2.943,-36.426775000,143.951224000
2022-10-13 12:00:00,407229,Loddon River @ Serpentine Weir,3.02,-36.426775000,143.951224000
2022-10-13 13:00:00,407229,Loddon River @ Serpentine Weir,3.111,-36.426775000,143.951224000
2022-10-13 14:00:00,407229,Loddon River @ Serpentine Weir,3.213,-36.426775000,143.951224000
2022-10-13 15:00:00,407229,Loddon River @ Serpentine Weir,3.33,-36.426775000,143.951224000
2022-10-13 16:00:00,407229,Loddon River @ Serpentine Weir,3.458,-36.426775000,143.951224000
2022-10-13 17:00:00,407229,Loddon River @ Serpentine Weir,3.589,-36.426775000,143.951224000
2022-10-13 18:00:00,407229,Loddon River @ Serpentine Weir,3.727,-36.426775000,143.951224000
2022-10-13 19:00:00,407229,Loddon River @ Serpentine Weir,3.877,-36.426775000,143.951224000
2022-10-13 20:00:00,407229,Loddon River @ Serpentine Weir,4.033,-36.426775000,143.951224000
2022-10-13 21:00:00,407229,Loddon River @ Serpentine Weir,4.203,-36.426775000,143.951224000
2022-10-13 22:00:00,407229,Loddon River @ Serpentine Weir,4.384,-36.426775000,143.951224000
2022-10-13 23:00:00,407229,Loddon River @ Serpentine Weir,4.578,-36.426775000,143.951224000
2022-10-14 00:00:00,407229,Loddon River @ Serpentine Weir,4.776,-36.426775000,143.951224000
2022-10-14 01:00:00,407229,Loddon River @ Serpentine Weir,4.98,-36.426775000,143.951224000
2022-10-14 02:00:00,407229,Loddon River @ Serpentine Weir,5.176,-36.426775000,143.951224000
2022-10-14 03:00:00,407229,Loddon River @ Serpentine Weir,5.353,-36.426775000,143.951224000
2022-10-14 04:00:00,407229,Loddon River @ Serpentine Weir,5.492,-36.426775000,143.951224000
2022-10-14 05:00:00,407229,Loddon River @ Serpentine Weir,5.583,-36.426775000,143.951224000
2022-10-14 06:00:00,407229,Loddon River @ Serpentine Weir,5.645,-36.426775000,143.951224000
2022-10-14 07:00:00,407229,Loddon River @ Serpentine Weir,5.685,-36.426775000,143.951224000
2022-10-14 08:00:00,407229,Loddon River @ Serpentine Weir,5.714,-36.426775000,143.951224000
2022-10-14 09:00:00,407229,Loddon River @ Serpentine Weir,5.736,-36.426775000,143.951224000
2022-10-14 10:00:00,407229,Loddon River @ Serpentine Weir,5.749,-36.426775000,143.951224000
2022-10-14 11:00:00,407229,Loddon River @ Serpentine Weir,5.756,-36.426775000,143.951224000
2022-10-14 12:00:00,407229,Loddon River @ Serpentine Weir,5.76,-36.426775000,143.951224000
2022-10-14 13:00:00,407229,Loddon River @ Serpentine Weir,5.763,-36.426775000,143.951224000
2022-10-14 14:00:00,407229,Loddon River @ Serpentine Weir,5.766,-36.426775000,143.951224000
2022-10-14 15:00:00,407229,Loddon River @ Serpentine Weir,5.769,-36.426775000,143.951224000
2022-10-14 16:00:00,407229,Loddon River @ Serpentine Weir,5.77,-36.426775000,143.951224000
2022-10-14 17:00:00,407229,Loddon River @ Serpentine Weir,5.772,-36.426775000,143.951224000
2022-10-14 18:00:00,407229,Loddon River @ Serpentine Weir,5.776,-36.426775000,143.951224000
2022-10-14 19:00:00,407229,Loddon River @ Serpentine Weir,5.776,-36.426775000,143.951224000
2022-10-14 20:00:00,407229,Loddon River @ Serpentine Weir,5.778,-36.426775000,143.951224000
2022-10-14 21:00:00,407229,Loddon River @ Serpentine Weir,5.78,-36.426775000,143.951224000
2022-10-14 22:00:00,407229,Loddon River @ Serpentine Weir,5.782,-36.426775000,143.951224000
2022-10-14 23:00:00,407229,Loddon River @ Serpentine Weir,5.785,-36.426775000,143.951224000
2022-10-15 00:00:00,407229,Loddon River @ Serpentine Weir,5.786,-36.426775000,143.951224000
2022-10-15 01:00:00,407229,Loddon River @ Serpentine Weir,5.79,-36.426775000,143.951224000
2022-10-15 02:00:00,407229,Loddon River @ Serpentine Weir,5.792,-36.426775000,143.951224000
2022-10-15 03:00:00,407229,Loddon River @ Serpentine Weir,5.792,-36.426775000,143.951224000
2022-10-15 04:00:00,407229,Loddon River @ Serpentine Weir,5.794,-36.426775000,143.951224000
2022-10-15 05:00:00,407229,Loddon River @ Serpentine Weir,5.794,-36.426775000,143.951224000
2022-10-15 06:00:00,407229,Loddon River @ Serpentine Weir,5.793,-36.426775000,143.951224000
2022-10-15 07:00:00,407229,Loddon River @ Serpentine Weir,4.345,-36.426775000,143.951224000
2022-10-15 08:00:00,407229,Loddon River @ Serpentine Weir,5.792,-36.426775000,143.951224000
2022-10-15 09:00:00,407229,Loddon River @ Serpentine Weir,5.794,-36.426775000,143.951224000
2022-10-15 10:00:00,407229,Loddon River @ Serpentine Weir,5.792,-36.426775000,143.951224000
2022-10-15 11:00:00,407229,Loddon River @ Serpentine Weir,5.792,-36.426775000,143.951224000
2022-10-15 12:00:00,407229,Loddon River @ Serpentine Weir,5.791,-36.426775000,143.951224000
2022-10-15 13:00:00,407229,Loddon River @ Serpentine Weir,5.791,-36.426775000,143.951224000
2022-10-15 14:00:00,407229,Loddon River @ Serpentine Weir,5.79,-36.426775000,143.951224000
2022-10-15 15:00:00,407229,Loddon River @ Serpentine Weir,5.791,-36.426775000,143.951224000
2022-10-15 16:00:00,407229,Loddon River @ Serpentine Weir,5.79,-36.426775000,143.951224000
2022-10-15 17:00:00,407229,Loddon River @ Serpentine Weir,5.066,-36.426775000,143.951224000
2022-10-15 18:00:00,407229,Loddon River @ Serpentine Weir,5.065,-36.426775000,143.951224000
2022-10-15 19:00:00,407229,Loddon River @ Serpentine Weir,5.787,-36.426775000,143.951224000
2022-10-15 20:00:00,407229,Loddon River @ Serpentine Weir,5.785,-36.426775000,143.951224000
2022-10-15 21:00:00,407229,Loddon River @ Serpentine Weir,5.784,-36.426775000,143.951224000
2022-10-15 22:00:00,407229,Loddon River @ Serpentine Weir,5.785,-36.426775000,143.951224000
2022-10-15 23:00:00,407229,Loddon River @ Serpentine Weir,5.784,-36.426775000,143.951224000
2022-10-16 00:00:00,407229,Loddon River @ Serpentine Weir,5.781,-36.426775000,143.951224000
2022-10-16 01:00:00,407229,Loddon River @ Serpentine Weir,5.78,-36.426775000,143.951224000
2022-10-16 02:00:00,407229,Loddon River @ Serpentine Weir,5.779,-36.426775000,143.951224000
2022-10-16 03:00:00,407229,Loddon River @ Serpentine Weir,5.775,-36.426775000,143.951224000
2022-10-16 04:00:00,407229,Loddon River @ Serpentine Weir,5.772,-36.426775000,143.951224000
2022-10-16 05:00:00,407229,Loddon River @ Serpentine Weir,5.77,-36.426775000,143.951224000
2022-10-16 06:00:00,407229,Loddon River @ Serpentine Weir,5.765,-36.426775000,143.951224000
2022-10-16 07:00:00,407229,Loddon River @ Serpentine Weir,5.758,-36.426775000,143.951224000
2022-10-16 08:00:00,407229,Loddon River @ Serpentine Weir,5.748,-36.426775000,143.951224000
2022-10-16 09:00:00,407229,Loddon River @ Serpentine Weir,5.737,-36.426775000,143.951224000
2022-10-16 10:00:00,407229,Loddon River @ Serpentine Weir,5.726,-36.426775000,143.951224000
2022-10-16 11:00:00,407229,Loddon River @ Serpentine Weir,5.712,-36.426775000,143.951224000
2022-10-16 12:00:00,407229,Loddon River @ Serpentine Weir,5.698,-36.426775000,143.951224000
2022-10-16 13:00:00,407229,Loddon River @ Serpentine Weir,5.68,-36.426775000,143.951224000
2022-10-16 14:00:00,407229,Loddon River @ Serpentine Weir,5.663,-36.426775000,143.951224000
2022-10-16 15:00:00,407229,Loddon River @ Serpentine Weir,5.645,-36.426775000,143.951224000
2022-10-16 16:00:00,407229,Loddon River @ Serpentine Weir,5.624,-36.426775000,143.951224000
2022-10-16 17:00:00,407229,Loddon River @ Serpentine Weir,5.599,-36.426775000,143.951224000
2022-10-16 18:00:00,407229,Loddon River @ Serpentine Weir,5.574,-36.426775000,143.951224000
2022-10-16 19:00:00,407229,Loddon River @ Serpentine Weir,5.546,-36.426775000,143.951224000
2022-10-16 20:00:00,407229,Loddon River @ Serpentine Weir,5.517,-36.426775000,143.951224000
2022-10-16 21:00:00,407229,Loddon River @ Serpentine Weir,5.484,-36.426775000,143.951224000
2022-10-16 22:00:00,407229,Loddon River @ Serpentine Weir,4.089,-36.426775000,143.951224000
2022-10-16 23:00:00,407229,Loddon River @ Serpentine Weir,5.41,-36.426775000,143.951224000
2022-10-17 00:00:00,407229,Loddon River @ Serpentine Weir,5.369,-36.426775000,143.951224000
2022-10-17 01:00:00,407229,Loddon River @ Serpentine Weir,5.324,-36.426775000,143.951224000
2022-10-17 02:00:00,407229,Loddon River @ Serpentine Weir,5.279,-36.426775000,143.951224000
