Station Name,Time/Day,Height,Tendency,Flood Class,Scraped,State
Gara R d/s Malpas Dam,3.00pm Thu,0.89,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Gara R at Malpas Dam,3.00pm Thu,0.10,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Gara R at Willow Glen,3.00pm Thu,0.39,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Nambucca R at Macksville,2.45pm Thu,0.54,falling,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Taylors Arm at Utungun,3.12pm Thu,0.63,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Taylors Arm at Upper Taylors Arm,3.00pm Thu,1.30,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Nambucca R Downstream Bowraville,2.45pm Thu,0.70,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Bowraville Lanes Bridge,2.58pm Thu,1.79,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Nambucca R Upstream Bowraville,3.00pm Thu,1.09,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
South Creek at Bowraville,3.00pm Thu,1.28,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Kalang R at Urunga,2.45pm Thu,,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Kalang R at Kooroowi (Scotchman),2.45pm Thu,0.76,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Bellinger R at Repton,2.45pm Thu,0.47,falling,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Bellinger R at Bellingen Br,3.07pm Thu,0.76^,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Never Never Ck at Gleniffer,1.23pm Thu,0.52,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Bellinger R at Thora,2.52pm Thu,1.78,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Boambee Entrance (Boambee Creek),2.45pm Thu,0.34,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Boambee (Boambee Creek),2.45pm Thu,0.56,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Red Rock (Corindi River),2.45pm Thu,0.22,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Moonee Creek (Moonee Creek),2.45pm Thu,0.58,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Spagnolos Rd (Coffs Harbour),3.10pm Thu,0.31,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Sawtell (Coffs Harbour),3.00pm Thu,0.76,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Coffs Inner Harbour,2.46pm Thu,0.83,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Wang Wauk R at Willina,1.35pm Thu,0.57,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wallamba River at Tuncurry,2.45pm Thu,0.13,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Wallis Lake at Tuncurry (Pt Rd),3.10pm Thu,0.08,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Paradise Ck at Paradise Station,3.00pm Thu,0.07,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Kings Ck at Gred,3.00pm Thu,0.10,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Severn R at Ashford,3.00pm Thu,1.28,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Frazers Ck at Westholme (Ashford),3.00pm Thu,0.69,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Frazers Ck at Glenorchy,3.00pm Thu,1.25,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Severn R at Ducca Marrin,3.00pm Thu,1.45,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Severn R at Strathbogie,3.00pm Thu,1.74,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Severn R at Fladbury,3.00pm Thu,0.83,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Styx Channel (Kotara),2.57pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Ironbark Ck (Croudace Rd),12.25pm Thu,0.45,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Stockton Br,2.45pm Thu,0.08,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Hexham Br,2.45pm Thu,0.55,falling,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Raymond Terrace,2.45pm Thu,0.90,falling,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Green Rocks,2.45pm Thu,1.24,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Morpeth,2.45pm Thu,1.84,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at McKimms Corner,2.45pm Thu,2.54,rising,,2022-10-13 15:21:38.985233+11:00,NSW
Wallis Ck D/S High St,2.45pm Thu,3.32,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wallis Ck U/S High St,2.45pm Thu,3.10,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wallis Ck at Louth Park,2.45pm Thu,3.36,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Maitland Belmore Br,2.45pm Thu,3.78,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R D/S Bolwarra,2.45pm Thu,4.30,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Oakhampton Br,2.45pm Thu,4.70,rising,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Greta,2.30pm Thu,5.19,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Black Ck at Rothbury,2.45pm Thu,0.46,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Singleton,2.30pm Thu,4.73,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R U/S Singleton,2.30pm Thu,3.97,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Long Point,2.30pm Thu,4.74,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Maison Dieu,2.30pm Thu,3.68,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Kings Ck at Newstead North,3.00pm Thu,0.38,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre R at Wyoming,2.00pm Thu,0.51,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wallis Lake at Forster,2.52pm Thu,0.99,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre R at Little Valley,3.00pm Thu,0.23,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Coolmunda Dam TW,2.00pm Thu,0.62,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Coolmunda Dam HW,2.00pm Thu,0.01,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre Bk at Terraine,2.00pm Thu,0.10,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre Bk at Barongarook,2.00pm Thu,1.15,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Dumaresq R at Glenarbon Weir D/S,3.00pm Thu,0.99,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Brush Ck at Beebo,1.00pm Thu,1.55,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Dumaresq R at Texas,12.00pm Thu,1.90,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Dumaresq R at Bonshaw,3.00pm Thu,3.31,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Beardy R at Haystack,3.00pm Thu,1.07,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Dumaresq R at Roseneath,3.00pm Thu,1.21,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Quart Pot Ck at Stanthorpe,1.00pm Thu,0.41,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Pike Ck D/S Glenlyon Dam,1.20pm Thu,0.89,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Dumaresq R at Farnbro,1.00pm Thu,1.28,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Tenterfield Ck at Clifton,3.00pm Thu,0.63,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Mole R at Donaldson,2.30pm Thu,0.90,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Deepwater R at Bolivia,3.00pm Thu,0.73,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Ottleys Ck at Coolatai,3.00pm Thu,0.53,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre R at Holdfast,3.00pm Thu,1.70,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre R at Yetman Br,3.00pm Thu,2.28,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre River at Ridgelands,3.00pm Thu,2.06,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre R at Wallangra,3.00pm Thu,1.32,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre R at Tintot,3.00pm Thu,1.06,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre R at Inverell Middle Ck,3.00pm Thu,0.87,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Middle Ck at Ferndale,3.00pm Thu,0.78,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Middle Ck at Stannifer,3.00pm Thu,0.01,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre R at Riverstone,3.00pm Thu,1.08,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre R at Elsmore Br,3.00pm Thu,0.29,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Glennies Ck at Middle Falbrook,2.45pm Thu,2.28,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Glennies Ck at The Rocks No2,2.45pm Thu,1.01,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Glennies Ck at Glennies Ck Dam,2.15pm Thu,186.78,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Carrow Brook,3.00pm Thu,0.53,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wybong Ck at Wybong,2.45pm Thu,1.28,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Goulburn R at Sandy Hollow,2.30pm Thu,2.89,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Goulburn R at Kerrabee,2.30pm Thu,2.02,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Merriwa R U/S Vallances Ck,2.45pm Thu,1.15,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Goulburn R at Coggan,2.30pm Thu,1.89,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Paterson R at Hinton Br,2.45pm Thu,1.84,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Paterson R D/S Dunmore,2.45pm Thu,1.83,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Paterson R D/S Rail Br,2.45pm Thu,2.06,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Paterson R at Gostwyck Br,2.45pm Thu,2.16,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Paterson R at Vacy,2.30pm Thu,1.48,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Allyn R at Halton,3.00pm Thu,0.87,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Paterson R D/S Lostock Dam,3.00pm Thu,0.42,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Lostock Dam Water Level,3.00pm Thu,155.69,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Williams R at Seaham,2.45pm Thu,0.83,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Williams R at Mill Dam Falls,2.00pm Thu,1.23,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Myall Creek at Dungog,2.43pm Thu,0.01,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Williams R at Dungog,2.45pm Thu,1.05,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Williams R at Tilligra,2.45pm Thu,0.94,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Chichester R at Chichester,3.00pm Thu,0.91,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Shoal Bay,2.46pm Thu,0.92,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Karuah R at Booral,2.15pm Thu,1.21,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Karuah R at Dam Site,2.00pm Thu,1.15,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Crawford R U/S Bulahdelah,2.12pm Thu,0.94,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Myall R at Bulahdelah,3.10pm Thu,0.51^,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Myall R at Markwell,1.52pm Thu,1.03,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Myall R at Upper Markwell,3.14pm Thu,11.94,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Pacific Palms Wharf,2.31pm Thu,0.20,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Pages R at Blandford,2.45pm Thu,1.14,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Isis R at Lower Timor,3.00pm Thu,0.82,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Isis R at Stick Me Up Br,2.45pm Thu,0.56,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Muswellbrook,2.45pm Thu,2.22,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R U/S Glennies Ck,1.45pm Thu,3.97,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Foy Bk D/S Bowmans Ck Br,2.45pm Thu,0.84,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R U/S Bowmans Ck Br,2.45pm Thu,3.21,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Bayswater Ck at Liddell,2.45pm Thu,1.02,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Liddell Pump Stn,2.30pm Thu,7.12,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wollombi Bk at Warkworth,2.45pm Thu,2.74,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wollombi Bk at Bulga,2.45pm Thu,2.43,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Wollombi Bk at d/s Brickmans Br,2.45pm Thu,2.68,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wollombi Bk at Wollombi,3.04pm Thu,1.62,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Congewai Ck at Millfield,3.09pm Thu,2.05,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wollombi Bk at Laguna,3.11pm Thu,1.54,rising,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Denman,2.30pm Thu,3.02,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Aberdeen,2.45pm Thu,3.15,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Pages R at U/S Kewell Ck,2.45pm Thu,1.50,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Dart Brook at Yarrandi Br,1.44pm Thu,1.04,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Rouchel Bk at Rouchel Brook,3.00pm Thu,0.76,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R D/S Glenbawn Dam,1.00pm Thu,1.25,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Glenbawn Dam,10.00am Thu,277.84,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Belltrees,2.45pm Thu,0.70,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Hunter R at Moonan Dam Site,2.00pm Thu,1.30,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Moonan Bk at Moonan Brook,3.00pm Thu,0.95,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Kingdon Ponds at Scone,3.06pm Thu,0.41,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Middle Bk at Cressfield,12.39pm Thu,0.35,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Kingdon Ponds at Parkville,1.39pm Thu,0.93,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Kingdon Ponds at Wingen,12.51pm Thu,0.28,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Pages R at Gundy,2.45pm Thu,0.82,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Don R at Bowen Pump Stn,11.44am Thu,1.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Euri Ck at Koonandah,1.00pm Thu,1.12,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Barwon R at Brewarrina,3.00pm Thu,8.05,steady,moderate,2022-10-13 15:21:38.985233+11:00,NSW
Bremer R at Rosewood,11.47am Thu,0.78,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Western Ck at Rosewood WWTP,12.23pm Thu,0.65,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Western Ck at Kuss Rd,1.00pm Thu,0.46,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Western Ck at Grandchester,12.56pm Thu,0.20,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R at Spressers Br,12.26pm Thu,0.65,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R at Lower Mt Walker,12.32pm Thu,0.70,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R at Adams Br,1.00pm Thu,0.84,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Mt Crosby,12.00pm Thu,6.90^,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Kholo Br,12.16pm Thu,-0.06,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Cabbage Tree Ck at L Manchester,12.11pm Thu,50.88^,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Black Snake Ck at Marburg,12.03pm Thu,0.46,,,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Savages Crossing,1.00pm Thu,1.57,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Lowood,12.54pm Thu,0.14,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Lowood Pump Stn,1.26pm Thu,0.48,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Lockyer Ck at Clarendon,1.00pm Thu,0.87,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Buaraba Ck at Atkinson Dam,12.00pm Thu,65.71^,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Lockyer Ck at Rifle Range Rd,1.05pm Thu,1.02,rising,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Lockyer Ck at Glenore Grove,12.23pm Thu,2.30,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Lake Clarendon Dam,11.50am Thu,95.93^,falling,,2022-10-13 15:21:38.985233+11:00,QLD
Laidley Ck at Warrego Hwy,1.00pm Thu,0.86,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R at Seven Mile Br,1.12pm Thu,30.05,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Bill Gunn Dam,12.00pm Thu,110.00^,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R at Five Mile Br,11.09am Thu,0.22,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Moggill-1,1.56pm Thu,1.47,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R at Ipswich,1.58pm Thu,1.57,rising,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R at Hancocks Br Brassall,2.06pm Thu,1.98,rising,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R at One Mile Br,1.42pm Thu,4.75,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R at Berrys Lagoon,12.00pm Thu,7.69^,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R at Berrys Lagoon - B,1.07pm Thu,7.70,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Purga Ck at Loamside,1.00pm Thu,0.75,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Purga Ck at Peak Crossing,12.48pm Thu,0.76,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Warrill Ck at Amberley DNRM,1.00pm Thu,2.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Warrill Ck at Greens Rd Amberley,12.03pm Thu,0.70,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Warrill Ck at Churchbank Weir,12.37pm Thu,38.72^,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Warrill Ck at Harrisville-2,1.46pm Thu,0.46,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Warrill Ck at Harrisville-1,11.27am Thu,0.42,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Warrill Ck at Kalbar Weir TW,12.00pm Thu,70.65^,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Warrill Ck at Kalbar Weir HW,12.00pm Thu,74.82,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Warrill Ck at Toohills Crossing,12.00pm Thu,0.58,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Reynolds Ck at Moogerah Dam TW,12.00pm Thu,0.72,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Reynolds Ck at Moogerah Dam HW,1.18pm Thu,-0.03,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R at Three Mile Br,1.05pm Thu,10.48,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R at Walloon,10.52am Thu,1.68,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Aitchenson St East,1.25pm Thu,1.33,rising,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Reedy Ck at Mt Byron,1.00pm Thu,0.31,falling,,2022-10-13 15:21:38.985233+11:00,QLD
Cressbrook Ck at Rosentreters Br,11.44am Thu,1.36,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Cressbrook Ck at Cressbrook Dam,11.29am Thu,280.12,rising,,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Gregor Ck,1.00pm Thu,1.47,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Gregor Ck-2,11.13am Thu,1.48,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Gregor Ck-1,6.31am Thu,1.48,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Maronghi Ck at Glendale,1.00pm Thu,1.17,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Emu Ck at Boat Mountain,1.00pm Thu,0.72,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Devon Hills,12.46pm Thu,1.40,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Linville,1.00pm Thu,0.52,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Cooyar Ck at Cooyar Ck,11.46am Thu,1.06,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Yarraman Ck at Emmert St,10.35am Thu,0.15,rising,,2022-10-13 15:21:38.985233+11:00,QLD
Cooyar Ck at Cooyar-Kooralgin Rd,1.05pm Thu,0.54,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Stanley R at Somerset Dam HW,12.00pm Thu,97.10^,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Kilcoy Ck d/s Mt Kilcoy Weir,1.00pm Thu,0.80,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Stanley R at Woodford,1.00pm Thu,1.88,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Stanley R at Woodford-2,1.29pm Thu,1.86,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Stanley R at Woodford-1,11.29am Thu,1.88,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Stanley R at Peachester,1.00pm Thu,0.47,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Waterpark Ck at Byfield,1.00pm Thu,1.80,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Rosslyn Bay Tide,1.33pm Thu,3.11,falling,,2022-10-13 15:21:38.985233+11:00,QLD
Port Alma Tide,1.39pm Thu,3.63,falling,,2022-10-13 15:21:38.985233+11:00,QLD
Raglan Ck at Old Station,1.00pm Thu,0.91,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Neerkol Ck at Stanwell,2.00pm Thu,1.55,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Esk Ck at Falls Rd,1.00pm Thu,1.63,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Laidley Ck at Showground Weir,12.00pm Thu,4.47^,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Wivenhoe Dam HW,1.34pm Thu,65.82,falling,,2022-10-13 15:21:38.985233+11:00,QLD
Laidley Ck at Narda Lagoon,11.27am Thu,0.70,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Laidley Anab at McGarrigal Rd,1.38pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Laidley Anab at Mulgowie Rd,12.21pm Thu,0.05,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Laidley Ck at Mulgowie,1.00pm Thu,2.21,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Laidley Ck at Thornton (School Rd),11.45am Thu,-0.13,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Sandy Ck at Whiteway Rd,12.21pm Thu,0.10,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Sandy Ck at Whiteway Rd Overflow,12.18pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Sandy Ck at Moon Rd,11.59am Thu,0.15,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Lockyer Ck at Gatton,12.48pm Thu,0.44^,rising,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Tenthill Ck at Tenthill,1.00pm Thu,0.94,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Ma Ma Ck at Harms,1.00pm Thu,1.52,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Sandy Ck at Sandy Creek Road,10.16am Thu,0.80,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Flagstone Ck at Lilydale,9.25am Thu,1.30,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Lockyer Ck at Helidon,1.00pm Thu,0.65,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Lockyer Ck at Upper Lockyer,11.16am Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Murphys Ck at Spring Bluff,1.39pm Thu,1.17,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Wivenhoe Dam TW,12.00pm Thu,26.92^,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Moggill-2,2.08pm Thu,1.52,rising,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Brisbane R at Goodna,1.58pm Thu,1.55,falling,,2022-10-13 15:21:38.985233+11:00,QLD
Fitzroy R at Laurel Bank,12.00pm Thu,0.50,rising,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Wararba Ck at Wamuran,11.44am Thu,25.26,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Little Burpengary Ck at Creek Rd,1.43pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Burpengary Ck at Dale St,1.47pm Thu,3.39,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burpengary Ck at Mathew Cr,1.35pm Thu,2.18,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Burpengary Ck at Rowley Rd,12.57pm Thu,13.30,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burpengary Ck at Oakey Flat Rd,12.58pm Thu,21.80,steady,,2022-10-13 15:21:38.985233+11:00,QLD
