Site,Site name,Lat,Lon
084098,Buchan River,-37.5167,148.2333
084100,Bairnsdale Waterworks,-37.8332,147.6205
084107,Wulgulmerang,-37.0826,148.2791
084109,Buchan,-37.5006,148.2717
084112,Cann River,-37.5656,149.1504
084122,Genoa,-37.4772,149.6386
084125,Crooked River,-37.3811,147.1067
084126,Snowy River At Mckillops Bridge,-37.0830,148.4141
084133,Dargo River,-37.4667,147.2500
084134,Goongerah,-37.3397,148.7120
084140,Nicholson Winery,-37.7962,147.7559
084142,Gelantipy,-37.2200,148.2626
084143,Combienbar Aws,-37.3416,149.0227
084144,Mount Nowa Nowa,-37.6924,148.0908
084145,Orbost,-37.6922,148.4667
084146,Mitchell River At Bairnsdale,-37.8275,147.5936
084147,Bairnsdale,-37.8164,147.5714
084148,Metung,-37.8385,147.8312
084150,Lakes Entrance,-37.8717,148.0060
084152,Mount Delegate,-37.1125,148.8974
084154,Murrindal,-37.4563,148.2505
085007,Balook,-38.4307,146.5398
085009,Traralgon Epa,-38.1951,146.5293
085028,Fish Creek,-38.7199,146.0633
085029,Foster,-38.6520,146.1997
085030,Boolarra South,-38.4455,146.2699
085033,Giffard,-38.4228,147.0864
085034,Glenmaggie Weir,-37.9069,146.8014
085040,Fish Creek,-38.6911,146.1486
085041,Inverloch,-38.6114,145.7053
085042,Jindivick,-38.0280,145.9001
085045,Korumburra,-38.4349,145.8174
085049,Leongatha Sth Gippsland Water,-38.4842,145.9329
085053,Madalya,-38.5061,146.5186
085058,Glencairn,-37.5277,146.5458
085063,Mount Best,-38.6078,146.3185
085072,East Sale,-38.1156,147.1323
085073,Seaspray,-38.3183,147.1752
085082,Tidal River,-39.0310,146.3227
085084,Toora,-38.6643,146.3258
085085,Trafalgar Toseland Road,-38.2182,146.1655
085091,Walhalla,-37.9413,146.4523
085096,Wilsons Promontory Lighthouse,-39.1297,146.4246
085099,Pound Creek,-38.6297,145.8107
085137,Tarwin Lower,-38.7198,145.9033
085151,Yarram Airport,-38.5647,146.7479
085160,Darriman,-38.4191,146.9656
085163,Yanakie,-38.7915,146.1799
085166,Stratford,-37.9582,147.0843
085167,Meerlieu,-38.0051,147.3958
085168,Briagolong,-37.8345,147.0819
085172,Latrobe River,-38.1450,146.7917
085178,Koonwarra,-38.5274,145.9238
085179,Buln Buln,-38.1036,145.9573
085193,Yarram,-38.5601,146.6703
085195,Willow Grove,-38.0654,146.1689
085197,Myrtlebank Flooding Creek,-38.0767,147.0233
085200,Korumburra Sth Gippsland Water,-38.4323,145.7919
085202,Neerim South,-38.0220,145.9397
085203,Licola Rwc,-37.6303,146.6211
085208,Longwarry,-38.0744,145.7655
085227,East Tarwin,-38.5215,146.2041
085236,Callignee North,-38.3181,146.5645
085238,Erica,-37.9532,146.3896
085252,Erica,-37.9973,146.3474
085254,Valencia Creek,-37.8115,146.9567
085257,Cape Liptrap,-38.8389,145.9715
085258,Barracouta Ship Log05,-38.3000,147.6833
085259,Halibut Ship Log07,-38.4061,148.3211
085260,Marlin Ship Log08,-38.2322,148.2211
085277,Noojee,-37.9039,145.9719
085278,Aberfeldy,-37.7196,146.3888
085279,Bairnsdale Airport,-37.8818,147.5669
085280,Morwell,-38.2094,146.4746
085281,Traralgon Creek At Koornalla,-38.3245,146.5301
085282,Mirboo North Water Board,-38.3712,146.1791
085283,Willow Grove,-38.0809,146.2139
085288,Mount Tamboritha,-37.4667,146.6883
085289,Murderers Hill,-37.8514,146.5550
085291,Mount Baw Baw,-37.8384,146.2747
085292,Noojee Forestry,-37.8897,145.9958
085293,Cape Liptrap,-38.8957,145.9355
085295,Stony Creek,-38.5586,146.0648
085296,Mount Moornapa,-37.7481,147.1428
085297,Maffra,-37.9722,146.9860
085299,Koornalla Traralgon Ck Rd,-38.3232,146.5318
085301,Corner Inlet,-38.8051,146.1936
085302,Tamboritha-Moroka,-37.2864,146.7188
085303,Reeves Knob,-37.5325,147.0053
085304,Mount Wellington,-37.4967,146.8575
085305,Vesper,-37.8758,146.0833
085307,Jeeralang North,-38.3545,146.4379
085308,Thorpdale Peak,-38.3053,146.2139
085309,Moe South,-38.2186,146.2487
085310,Yarragon South,-38.2741,146.0914
085313,Nilma North,-38.1321,145.9865
085314,East Sale Airport,-38.1016,147.1398
085315,Mount Eccles,-38.4099,145.9462
086006,Bentleigh,-37.9279,145.0749
086018,Caulfield,-37.8795,145.0368
086020,Cheltenham Kingston Centre,-37.9550,145.0783
086035,Eltham,-37.7004,145.1550
086036,Epping,-37.6312,144.9846
086038,Essendon Airport,-37.7276,144.9066
086039,Flemington Racecourse,-37.7915,144.9067
086063,Lang Lang,-38.2627,145.5639
086068,Viewbank,-37.7408,145.0972
086070,Maroondah Weir,-37.6390,145.5497
086072,Monbulk,-37.8808,145.4231
086074,Mitcham,-37.8219,145.1906
086076,Montrose,-37.8021,145.3679
086077,Moorabbin Airport,-37.9800,145.0962
086079,Mornington,-38.2358,145.0667
086088,Oakleigh,-37.9142,145.0935
086094,Powelltown Dnre,-37.8615,145.7443
086095,Prahran,-37.8376,145.0048
086096,Preston Reservoir,-37.7214,145.0059
086104,Scoresby Research Institute,-37.8710,145.2561
086105,Shoreham,-38.4279,145.0413
086111,Springvale Necropolis,-37.9445,145.1764
086117,Toorourrong Reservoir,-37.4770,145.1513
086119,Ventnor,-38.4836,145.1766
086127,Wonthaggi,-38.6078,145.5965
086131,Yan Yean,-37.5552,145.1259
086142,Toolangi,-37.5720,145.5014
086194,Outtrim,-38.4949,145.7809
086213,Rosebud,-38.3782,144.8984
086219,Coranderrk Badger Weir,-37.6886,145.5644
086220,St Kilda Harbourrmys,-37.8640,144.9639
086223,Dromana Sussex Farm,-38.3392,145.0288
086224,Dandenong,-37.9764,145.2247
086229,Healesville,-37.7365,145.5287
086232,Melbourne Botanical Gardens,-37.8309,144.9839
086234,Croydon,-37.8054,145.2987
086238,Bass,-38.4832,145.4666
086244,Cranbourne South,-38.1337,145.2384
086261,Beaconsfield Upper,-37.9822,145.4196
086265,Hastings,-38.2894,145.1893
086266,Ferny Creek,-37.8748,145.3497
086271,Reefton,-37.6715,145.8948
086281,Nyora,-38.3343,145.6696
086282,Melbourne Airport,-37.6654,144.8322
086297,Mount Waverley,-37.8722,145.1160
086299,Berwick,-38.0222,145.3561
086303,Glen Waverley,-37.8871,145.1936
086304,Hawthorn,-37.8363,145.0301
086305,Greenvale Reservoir,-37.6369,144.9073
086314,Koo Wee Rup,-38.1992,145.4933
086334,Mount Burnett,-37.9647,145.5047
086335,Warburton,-37.6753,145.8061
086338,Melbourne,-37.8255,144.9816
086344,South Channel Island,-38.3065,144.8016
086350,Wallan,-37.4187,144.9770
086351,Bundoora,-37.7163,145.0453
086353,Broadmeadows Radar,-37.6899,144.9473
086357,Devilbend Reservoir,-38.2765,145.0998
086358,Gladysdale,-37.8588,145.6529
086361,Cerberus,-38.3646,145.1785
086362,Doncaster,-37.7508,145.1717
086363,Tarrawarra,-37.6563,145.4762
086364,Tarrawarra Monastery,-37.6594,145.4457
086366,Fernshaw,-37.6126,145.5997
086369,Springvale,-37.9535,145.1655
086371,Frankston Beach,-38.1480,145.1152
086373,Rhyll,-38.4612,145.3101
086374,Kinglake West,-37.4652,145.2637
086376,Fawkner Beacon,-37.9483,144.9269
086377,Upper Plenty,-37.4225,145.0752
086379,Ringwood North,-37.7920,145.2450
086383,Coldstream,-37.7239,145.4092
086386,Merricks Stonier'S Winery,-38.3898,145.0864
086388,Frankston,-38.1517,145.1615
086393,Cape Schanck,-38.4617,144.9019
086395,Melbourne Airport,-37.6577,144.8333
086396,Melbourne Airport,-37.6832,144.8383
086397,Melbourne Airport,-37.6602,144.8443
086398,Melbourne Airport,-37.6624,144.8193
087007,Morrisons,-37.7430,144.1406
087008,Balliang East,-37.8076,144.4370
087014,Bungaree,-37.5512,143.9322
087016,Moorabool River At Morrisons,-37.7654,144.1048
087017,Blackwood,-37.4677,144.3075
087021,Durdidwarrah,-37.8233,144.2078
087029,Lancefield,-37.2698,144.7230
087031,Laverton Raaf,-37.8565,144.7565
087033,Little River,-37.9910,144.4943
087036,Macedon Forestry,-37.4155,144.5569
087039,Melton,-37.6649,144.5749
087040,Melton Reservoir,-37.7451,144.5687
087042,Meredith,-37.8344,144.0635
087043,Meredith,-37.8197,144.1492
087045,Moorabool Reservoir,-37.5151,144.0827
087046,Scotsburn,-37.6719,143.9400
087048,Little River,-37.8958,144.4387
087053,Portarlington,-38.1227,144.6420
087061,Sunbury,-37.5719,144.7401
087067,Wilsons Reservoir,-37.5144,144.0177
087075,Bullengarook East,-37.4827,144.5094
087095,Pykes Creek Reservoir,-37.6111,144.3000
087109,Barwon River At Winchelsea,-38.2500,143.9917
087113,Avalon Airport,-38.0288,144.4783
087114,Drysdale,-38.1660,144.5870
087118,Hesket,-37.3508,144.6067
087121,Rockbank,-37.6831,144.6664
087124,Buckley,-38.2504,144.0854
087130,Romsey,-37.3495,144.7494
087131,Altona,-37.8634,144.8262
087135,Barwon Heads Golf Club,-38.2830,144.4784
087147,Bannockburn,-38.0428,144.2129
087150,Werribee,-37.9043,144.6427
087160,Torquay Golf Club,-38.3404,144.3102
087161,Merrimu Reservoir,-37.6292,144.5026
087162,Gnarwarre,-38.1435,144.1872
087166,Point Wilson,-38.0958,144.5361
087168,She Oaks,-37.9075,144.1303
087169,Bacchus Marsh,-37.6372,144.4296
087171,Bullengarook South,-37.5223,144.4779
087173,Lancefield,-37.2940,144.7066
087175,Newham,-37.2732,144.5974
087176,Burnside,-37.7569,144.7511
087178,Ocean Grove,-38.2504,144.5104
087179,Melton,-37.6210,144.5689
087182,Gisborne,-37.4772,144.5667
087184,Breakwater,-38.1737,144.3765
087185,Point Cook Raaf,-37.9273,144.7566
087186,Ballan,-37.5945,144.1875
088001,Alexandra,-37.1916,145.7116
088002,Avenel,-36.8930,145.2316
088008,Broadford,-37.2088,145.0464
088009,Cairn Curran Reservoir,-36.9886,143.9747
088010,Willowmavin,-37.2531,144.8614
088015,Clunes,-37.3049,143.7776
088019,Creswick,-37.4200,143.8924
088020,Daylesford,-37.3431,144.1574
088021,Eberys,-37.1995,144.0141
088023,Lake Eildon,-37.2313,145.9124
088028,Glenburn,-37.3811,145.4719
088029,Heathcote,-36.9589,144.7010
088031,Highlands,-37.0673,145.4077
088032,Joyces Creek,-37.0856,143.9977
088037,Lauriston Reservoir,-37.2535,144.3825
088038,Lexton,-37.2744,143.5156
088042,Malmsbury Reservoir,-37.1953,144.3742
088043,Maryborough,-37.0560,143.7320
088044,Marysville,-37.5100,145.7472
088048,Newstead,-37.1050,144.0638
088050,Pyalong West,-37.1095,144.8392
088051,Redesdale,-37.0194,144.5203
088052,Tullaroop Reservoir,-37.0905,143.8639
088053,Seymour Shire Depot,-37.0277,145.1491
088054,Shepherds Flat,-37.2734,144.1099
088056,Talbot,-37.1698,143.6877
088059,Trentham,-37.3718,144.3137
088060,Kinglake West,-37.4475,145.2143
088061,Woodend,-37.3578,144.5390
088064,Mollisons Ck At Pyalong,-37.1225,144.8561
088066,Yandoit,-37.2087,144.1046
088067,Yea,-37.2164,145.4301
088078,Yea,-37.1836,145.3675
088103,Marysville Golf Course,-37.4958,145.7475
088107,Kilmore Racecourse,-37.2938,144.9601
088108,Vaughan,-37.1566,144.2079
088109,Mangalore Airport,-36.8886,145.1859
088110,Castlemaine Prison,-37.0809,144.2391
088113,Smeaton,-37.3387,143.9861
088121,High Camp,-37.1425,144.9264
088123,Kyneton,-37.2500,144.4378
088124,Tabilk,-36.8253,145.0865
088130,Buxton,-37.4178,145.7081
088137,Lillicur,-37.1644,143.5532
088138,Broadford,-37.2348,144.9962
088139,Broadford,-37.1782,145.1514
088154,Glenburn,-37.3908,145.4768
088158,Strath Creek,-37.2714,145.2831
088161,Maldon,-36.9858,144.0757
088162,Wallan,-37.3807,144.9654
088164,Eildon Fire Tower,-37.2091,145.8423
088166,Puckapunyal West,-37.0177,144.8546
088167,Puckapunyal Lyon Hill,-36.9381,145.0539
088168,Baynton,-37.1140,144.6642
089002,Ballarat Aerodrome,-37.5127,143.7911
089003,Balmoral,-37.2472,141.8415
089005,Beaufort,-37.4483,143.3657
089006,Berrybank,-37.9637,143.4673
089009,Cavendish,-37.5267,142.0414
089010,Cressy,-38.0296,143.6330
089011,Dunkeld,-37.6550,142.3447
089016,Lake Bolac,-37.7110,142.8395
089018,Lismore,-37.9543,143.3437
089019,Mirranatwa,-37.4043,142.3843
089022,Moutajup,-37.6472,142.2308
089025,Skipton,-37.6901,143.3704
089030,Trawalla,-37.4737,143.4684
089033,Wickliffe,-37.6901,142.7253
089034,Willaura,-37.5483,142.7393
089037,Willaura,-37.4769,142.5345
089043,Gatum,-37.3909,141.9194
089045,Buangor,-37.4055,143.0561
089048,Glen Park,-37.5170,143.9275
089053,Maroona,-37.4491,142.9549
089074,Derrinallum,-37.9477,143.2222
089075,Glenthompson,-37.6361,142.5474
089080,Maroona,-37.3770,142.8110
089082,Beaufort,-37.5042,143.2792
089084,Warrambine Ck At Warrambine,-37.9333,143.8667
089085,Ararat Prison,-37.2769,142.9786
089086,Eurack,-38.1784,143.7173
089087,Shelford West,-37.9828,143.8542
089092,Warrambine No,-37.8783,143.9023
089103,Derrinallum,-37.9708,143.2189
089106,Addington,-37.4152,143.6718
089107,Raglan,-37.3493,143.2952
089109,Buangor,-37.3598,143.1961
089111,Ballarat Hopetoun Rd,-31.5174,143.7791
089112,Westmere,-37.7067,142.9378
090001,Apollo Bay,-38.7592,143.6740
090004,Barwon Downs,-38.4669,143.7482
090005,Beeac,-38.1954,143.6399
090006,Beech Forest,-38.6219,143.5622
090008,Birregurra,-38.3372,143.7844
090010,Branxholme,-37.8595,141.7708
090012,Camperdown,-37.9970,143.2533
090013,Cape Bridgewater,-38.3215,141.4060
090015,Cape Otway Lighthouse,-38.8557,143.5130
090019,Casterton,-37.4301,141.2688
090020,Casterton,-37.4350,141.3428
090021,Cobden,-38.3291,143.0779
090022,Colac Airport,-38.2798,143.6613
090024,Coleraine Hospital,-37.6044,141.6853
090026,Coojar,-37.3443,141.6861
090031,Darlington,-37.9966,143.0473
090033,Dergholm,-37.3563,141.2103
090034,Dergholm,-37.3322,141.0809
090035,Colac,-38.2332,143.7924
090036,Drik Drik,-37.9695,141.3077
090042,Gellibrand River West,-38.6197,143.2764
090045,Hawkesdale,-38.1058,142.3216
090051,Koroit,-38.2928,142.3725
090055,Macarthur,-38.0339,141.9998
090057,Merino,-37.7200,141.5489
090059,Nelson,-38.0329,141.0183
090060,Nullawarre,-38.4699,142.7502
090061,Pennyroyal Creek,-38.4210,143.8348
090062,Penshurst,-37.8824,142.4235
090063,Penshurst,-37.8750,142.2894
090067,Port Campbell Post Office,-38.6196,142.9944
090070,Portland,-38.3846,141.6074
090071,Princetown,-38.6940,143.1561
090076,Tanybryn,-38.6602,143.7033
090077,Terang,-38.2362,142.9166
090079,Timboon,-38.4881,142.9791
090080,Warrion,-38.2127,143.5531
090084,Woolsthorpe,-38.1830,142.4677
090085,Kolora,-38.0831,142.9919
090088,Yatchaw,-37.8096,142.1301
090093,Hordern Vale,-38.7553,143.5103
090095,Coleraine,-37.5261,141.8172
090105,Strathdownie,-37.7417,141.0657
090136,Caramut,-37.9568,142.5187
090138,Irrewillipe,-38.4459,143.6620
090140,Nareen,-37.3644,141.5842
090147,Colac,-38.3427,143.5848
090164,Poolaijelo,-37.1824,141.0721
090165,Simpson South,-38.5582,143.1663
090167,Winchelsea,-38.2430,143.9887
090170,Kolora,-38.0928,142.9602
090171,Portland,-38.3148,141.4705
090173,Hamilton Airport,-37.6486,142.0636
090175,Port Fairy Aws,-38.3906,142.2347
090176,Mortlake Racecourse,-38.0737,142.7744
090180,Aireys Inlet,-38.4583,144.0883
090181,Camperdown,-38.2410,143.1393
090182,Casterton,-37.5831,141.3340
090183,Haines Junction,-38.6286,143.7306
090184,Cape Nelson Lighthouse,-38.4306,141.5437
090185,Lorne,-38.5497,143.8594
090186,Warrnambool Airport Ndb,-38.2869,142.4525
090187,Boonah,-38.4115,143.9771
090188,Benwerrin,-38.4831,143.9142
090189,Barwon Downs,-38.4467,143.7283
090191,Peterborough,-38.5837,142.8664
090192,Portland Ntc Aws,-38.3439,141.6136
090193,Warrnambool Golf Club,-38.3876,142.4592
090194,Dartmoor,-37.9222,141.2614
090196,Warrnambool Racecourse,-38.3824,142.5083
090197,Mount Richmond,-38.1504,141.3824
091000,Deloraine,-41.5211,146.7158
091001,Beaconsfield,-41.2019,146.8148
091011,Cape Grim,-40.6842,144.7181
091019,Connorville,-41.8142,147.0922
091021,Cressy House,-41.6606,147.1008
091029,Dunorlan,-41.4978,146.5350
091032,Epping Forest,-41.7247,147.3208
091033,Frankford,-41.3203,146.7378
091034,South Forest,-40.8842,145.2161
091039,Northdown,-41.1839,146.4817
091040,Hampshire,-41.2470,145.7730
091041,Hillwood,-41.2383,146.9953
091044,Irishtown,-40.9136,145.1450
091045,Jetsonville,-41.1328,147.4808
091053,Lilydale Post Office,-41.2500,147.2169
091055,Lorinna,-41.5406,146.1364
091060,Mawbanna,-40.9050,145.3492
091061,Meander,-41.6489,146.6144
091072,Launceston,-41.4664,147.1644
091077,Deddington,-41.5750,147.4508
091082,Redpa,-40.9272,144.7489
091086,Ringarooma,-41.2439,147.7353
091090,Selbourne,-41.4475,146.8744
091095,Windermere,-41.3128,147.0281
091100,Three Hummock Island,-40.4472,144.8400
091107,Wynyard Airport,-40.9964,145.7311
091109,Yolla,-41.1415,145.7061
091118,Evandale,-41.5664,147.2444
091121,Waterhouse,-40.9431,147.5922
091126,Devonport Airport,-41.1701,146.4289
091148,Cape Grim Radiation,-40.6817,144.6892
091150,Western Creek,-41.6419,146.5244
091153,Barrington Post Office,-41.3356,146.2797
091156,Weetah,-41.4717,146.6456
091161,Parkham,-41.3886,146.5861
091167,Perth,-41.5783,147.1825
091168,Gowrie Park,-41.4706,146.2147
091171,East Sassafras,-41.2708,146.5481
091173,Tomahawk,-40.9161,147.7742
091185,Hagley,-41.5514,146.9011
091186,Forthside Research Station,-41.2039,146.2650
091194,Mount Victoria,-41.3456,147.8036
091197,Musselboro,-41.4864,147.4386
091198,Mount Barrow,-41.3917,147.4242
091201,Smithton,-40.8453,145.1231
091219,Scottsdale,-41.1708,147.4883
091223,Marrawah,-40.9089,144.7094
091225,Burns Creek,-41.4761,147.4917
091226,Branxholm,-41.1692,147.7383
091227,Deloraine Railway Bridge,-41.5267,146.6583
091236,Westbury,-41.5128,146.8303
091237,Launceston,-41.4194,147.1219
091245,Cape Grim Baps,-40.6828,144.6900
091255,Deviot Jetty,-41.2339,146.9294
091259,Luncheon Hill,-41.1492,145.1517
091260,Strathbridge,-41.4883,146.9047
091262,Bell Bay,-41.1333,146.8461
091263,Corra Linn,-41.4889,147.2326
091266,Kimberley,-41.3972,146.4953
091267,Meander,-41.6494,146.6154
091270,Diddleum,-41.2994,147.4950
091271,Nunamara Offtake,-41.3959,147.3006
091272,Weymouth,-41.0161,147.1061
091279,Latrobe Bridge,-41.2348,146.4035
091280,Hoblers Bridge,-41.4392,147.1708
091286,George Town,-41.1208,146.8275
091287,West Takone,-41.1806,145.5783
091288,Quamby Bluff,-41.6706,146.7278
091290,Golden Valley,-41.6308,146.7000
091291,Sheffield School Farm,-41.3886,146.3219
091292,Smithton Aerodrome,-40.8347,145.0847
091293,Low Head,-41.0547,146.7874
091299,Woodlea Nursery,-41.2431,147.4436
091300,New River,-41.2658,147.8072
091303,Westwood Bridge,-41.5206,147.0339
091304,Lower Ridgley,-41.1144,145.8588
091305,Targa,-41.3144,147.3803
091306,Cressy Research Station,-41.7256,147.0794
091307,Lemana,-41.5400,146.6200
091308,Trenah,-41.3189,147.7047
091311,Launceston Airport,-41.5476,147.2156
091315,Hadspen,-41.5157,147.0512
091317,Relbia,-41.5136,147.2028
091320,Bridestowe Lavender Estate,-41.1297,147.3419
091321,Loongana,-41.3961,145.9342
091322,Gowrie Park,-41.4731,146.2269
091325,Hummocky Hills,-41.7292,147.2358
091327,Tomahawk,-40.9486,147.8278
091331,Cape Grim,-40.6764,144.6922
091334,Tewkesbury,-41.2181,145.7206
091335,Moorleah,-40.9800,145.6225
091338,Mount Arthur Summit,-41.2767,147.2900
091340,Grindelwald,-41.3592,147.0100
091341,Glengarry,-41.3413,146.8978
091348,Pipers River,-41.1131,147.0967
091349,Port Sorell,-41.1494,146.6033
091350,South Riana,-41.2425,145.9883
091351,Glengarry,-41.3753,146.8169
091353,Togari,-40.9506,144.8858
091354,Springfield,-41.2356,147.4711
091355,Burnie,-41.0500,145.8814
091357,Edith Creek,-40.9811,145.0892
091361,Claude Road,-41.4453,146.2628
091362,Deloraine,-41.5244,146.6481
091363,Sisters Creek,-40.9892,145.5281
091364,Boat Harbour,-40.9347,145.5983
091365,Sprent,-41.2594,146.1594
091366,Jackeys Marsh,-41.6801,146.6768
091367,Wynyard Airport,-40.9964,145.7308
091368,Stanley Golf Club,-40.7644,145.2873
091370,Emu Plains,-41.7080,147.2190
091371,South Mole Creek,-41.5811,146.3823
091372,Legana,-41.3468,147.0422
091438,Cape Grim Comparison,-40.6831,144.6894
092001,Apslawn,-41.9525,148.1839
092002,Avoca,-41.7792,147.7225
092003,Bicheno,-41.8739,148.3036
092009,St Marys,-41.5886,148.1338
092011,Gladstone,-40.9589,148.0086
092014,German Town,-41.5311,148.1969
092017,Kellevie,-42.7856,147.8086
092019,Lake Leake,-42.0067,147.7975
092020,Lewis Hill,-41.8200,147.9551
092024,Mathinna,-41.4703,147.8919
092027,Orford,-42.5519,147.8753
092028,Orford South,-42.5847,147.9127
092029,Ormley,-41.7197,147.8244
092031,Ravensdale,-42.3619,147.9397
092040,Swansea,-42.0694,148.0683
092044,Cranbrook,-41.9303,148.0750
092045,Larapuna,-40.9928,148.3467
092047,Stonehouse,-42.2683,147.6936
092054,Douglas River,-41.7822,148.2525
092067,Rushy Lagoon,-40.8586,148.0178
092079,Tooms Lake,-42.2133,147.7831
092081,Upper Blessington,-41.4592,147.5756
092083,Roses Tier,-41.4256,147.6506
092091,Fingal,-41.6379,147.9637
092099,Nugent,-42.7153,147.7525
092106,Mathinna,-41.4647,147.8906
092109,Upper Blessington,-41.4622,147.5700
092111,Upper Esk,-41.4342,147.7192
092113,Beaumaris,-41.4136,148.2744
092114,Friendly Beaches,-41.9953,148.2794
092120,St Helens Aerodrome,-41.3381,148.2792
092122,St Marys,-41.5922,148.2469
092123,Swan Island,-40.7292,148.1250
092124,Maria Island,-42.6621,148.0179
092127,Triabunna,-42.5436,147.9347
092129,Ansons Bay,-41.0458,148.2592
092130,Upper Scamander,-41.4397,148.1936
092131,Goulds Country,-41.2439,148.0569
092133,Spring Bay Ntc Aws,-42.5464,147.9308
092135,Ironhouse Point,-41.5757,148.2990
092141,Gray,-41.6279,148.2250
092148,Swansea,-42.1381,148.0736
092149,Grindstone Point,-42.4467,147.9764
092158,Nugent,-42.7153,147.7525
092159,Gray,-41.6292,148.2214
092160,Bicheno,-41.8114,148.2522
092161,St Marys,-41.5797,148.1833
092162,St Marys,-41.5881,148.1822
092163,Fingal,-41.6430,147.9800
093002,Jericho,-42.3938,147.3052
