Station Name,Time/Day,Height,Tendency,Flood Class,Scraped,State
Cannery Ck at Crockford St,2.21pm Thu,0.65,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Pound Ck at Hendra,2.34pm Thu,0.19,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Stable Swamp Ck at Marshall Rd,2.32pm Thu,0.86,rising,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Blunder Ck at King Ave Durack,10.49am Thu,4.78,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Oxley Ck at Beatty Rd Archerfield,8.57am Thu,1.28,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Warrill Ck at Greens Rd Amberley,12.03pm Thu,0.70,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Bremer R at Hancocks Br Brassall,2.06pm Thu,1.98,rising,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Bremer R at One Mile Br,1.42pm Thu,4.75,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Bremer R at Berrys Lagoon,12.00pm Thu,7.69^,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Bremer R at Berrys Lagoon - B,1.07pm Thu,7.70,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Purga Ck at Loamside,2.00pm Thu,0.75,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Purga Ck at Peak Crossing,12.48pm Thu,0.76,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Warrill Ck at Amberley DNRM,2.00pm Thu,2.00,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Warrill Ck at Churchbank Weir,12.37pm Thu,38.72^,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Oxley Ck at Johnson Road,12.00pm Thu,18.57^,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Warrill Ck at Harrisville-2,1.46pm Thu,0.46,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Warrill Ck at Harrisville-1,2.27pm Thu,0.42,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Warrill Ck at Kalbar Weir TW,12.00pm Thu,70.65^,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Warrill Ck at Kalbar Weir HW,12.00pm Thu,74.82,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Warrill Ck at Toohills Crossing,12.00pm Thu,0.58,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Reynolds Ck at Moogerah Dam TW,12.00pm Thu,0.72,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Reynolds Ck at Moogerah Dam HW,1.18pm Thu,-0.03,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Bremer R at Ipswich,2.17pm Thu,1.62,rising,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Brisbane R at Moggill-1,2.34pm Thu,1.37,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Brisbane R at Moggill-2,2.36pm Thu,1.32,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Brisbane R at Aitchenson St East,2.30pm Thu,1.23,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Oxley Ck at Goodna Rd,1.07pm Thu,36.23,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Oxley Ck at New Beith Rd Greenbank,2.00pm Thu,1.12,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Wolston Ck at Sumner,2.50am Thu,2.28,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Woogaroo Ck at Brisbane Rd Goodna,2.30pm Thu,1.72,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Woogaroo Ck Bellbird Pk(Eugene St),2.25pm Thu,13.63,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Goodna Ck at Collingwood Park,1.39pm Thu,19.69,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Six Mile Ck at Redbank Plains Rd,1.36pm Thu,31.01,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Bundamba Ck at Bundamba School,1.09pm Thu,11.31,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Bundamba Ck at Blackstone Br,1.36pm Thu,14.74,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Bundamba Ck at Harding St,11.58am Thu,21.82,,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Bundamba Ck at James Ivory Br,11.41am Thu,39.77,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Deebing Ck at Churchill,12.45pm Thu,12.71,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Moreton Bay at Whyte Island,2.34pm Thu,0.20,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Brisbane R at Hawthorne,2.35pm Thu,0.34,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Brisbane R at City Gauge,2.37pm Thu,0.43,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Brisbane R at Port Office,2.38pm Thu,0.44,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Brisbane R at St Lucia,2.39pm Thu,0.64,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Brisbane R at Jindalee Br,2.38pm Thu,0.90,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Brisbane R at Boat Ramp Park,2.36pm Thu,0.95,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Brisbane R at Goodna,2.34pm Thu,1.40,falling,,2022-10-13 16:07:30.866648+11:00,QLD
N Pine R at North Pine Dam-2,1.20pm Thu,35.82,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Sideling Ck at L Kurwongbah,12.00pm Thu,20.28,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Bray St (Coffs Harbour),3.40pm Thu,0.52,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Moonie R at Mt Driven,11.33pm Wed,1.07,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Moonie R at Nindigully,2.00pm Thu,1.92,rising,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Moonie R at Fenton,2.00pm Thu,2.25,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Marshalls Ck at Billinudgel,2.59pm Thu,0.38,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Lacks Ck at Middle Pocket,1.57pm Thu,2.23,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Marshalls Ck at The Pocket,3.25pm Thu,0.89,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Yelgun Ck at Helen St Bridge,3.43pm Thu,0.51,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Yelgun Ck at Yelgun,2.33pm Thu,2.21,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Bakers Rd (Coffs Harbour),3.40pm Thu,0.20,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Loaders Ln (Coffs Harbour),3.40pm Thu,0.26,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Gundagai St (Coffs Harbour),3.40pm Thu,0.09,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Bellinger R at Thora,2.52pm Thu,1.78,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Englands Rd (Coffs Harbour),3.41pm Thu,1.25,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Indusrial Dr (Coffs Harbour),3.40pm Thu,0.76,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Coffs Ck at Coffs Harbour,3.15pm Thu,0.46,falling,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Newports Ck at Coffs Harbour,3.15pm Thu,0.47,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Coffs Inner Harbour,3.16pm Thu,0.60,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Sawtell (Coffs Harbour),3.31pm Thu,0.75,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Spagnolos Rd (Coffs Harbour),3.40pm Thu,0.31,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Moonee Creek (Moonee Creek),3.15pm Thu,0.53,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Red Rock (Corindi River),3.15pm Thu,0.10,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Boambee (Boambee Creek),3.15pm Thu,0.47,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Moonie R at Flinton(Downstream),2.00pm Thu,2.30,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Weir R at Mascot,2.00pm Thu,2.19,steady,minor,2022-10-13 16:07:30.866648+11:00,QLD
Weir R at Jericho,2.00pm Thu,2.76,steady,minor,2022-10-13 16:07:30.866648+11:00,QLD
Weir R at Talwood,2.00pm Thu,1.64,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Macintyre R at Whetstone Weir,2.00pm Thu,0.38,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Macintyre Bk at Ben Dor Weir,2.00pm Thu,0.35,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Macintyre Bk at Booba Sands,2.00pm Thu,2.18,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Dumaresq R at Bengalla,1.41pm Thu,2.33,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Macintyre R at New Kildonan,2.27pm Thu,4.15,falling,minor,2022-10-13 16:07:30.866648+11:00,QLD
Macintyre R at Boggabilla,2.00pm Thu,5.51,falling,minor,2022-10-13 16:07:30.866648+11:00,QLD
Macintyre R at Goondiwindi,2.00pm Thu,5.72,steady,minor,2022-10-13 16:07:30.866648+11:00,QLD
Macintyre R at Goondiwindi Weir,2.20pm Thu,5.44,falling,minor,2022-10-13 16:07:30.866648+11:00,QLD
Callandoon Ck at Carana Weir,2.20pm Thu,5.07,steady,moderate,2022-10-13 16:07:30.866648+11:00,QLD
Callandoon Ck at Oonavale,2.00pm Thu,6.38,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Boomi R at Boomi Offtake,2.00pm Thu,2.31,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Macintyre R at Boomi Weir,2.00pm Thu,2.37,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Macintyre R at Kanowna,2.00pm Thu,5.39,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Barwon R at Mungindi,2.00pm Thu,6.74,steady,moderate,2022-10-13 16:07:30.866648+11:00,QLD
Weir R at O'Connor,12.00pm Thu,1.50,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Weir R at Retreat Br,12.00pm Thu,1.50,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Weir R at Gunn Br,2.00pm Thu,0.63,rising,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Wyaga Ck at Kilbronae,12.00pm Thu,0.60,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Yarrill Ck at Medpark Br,12.00pm Thu,1.36,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Weir R at Giddi Giddi South,12.00pm Thu,2.30,rising,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Weir R at Surrey,12.00pm Thu,1.70,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Boambee Entrance (Boambee Creek),3.15pm Thu,0.26,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Never Never Ck at Gleniffer,1.23pm Thu,0.52,steady,,2022-10-13 16:07:30.866648+11:00,NSW
North Pine R at Youngs Crossing,9.56am Thu,1.19,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Burpengary Ck at Mathew Cr,1.35pm Thu,2.18,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Lagoon Ck at Machinery Pde,12.10pm Thu,0.20,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Lagoon Ck at Moodlu (Williams Rd),12.58pm Thu,-0.05,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Sheep Station Ck at Morayfield,2.25pm Thu,0.25,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Caboolture R at Short St,2.32pm Thu,0.35,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Caboolture R at Caboolture WTP,2.12pm Thu,3.95,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Wararba Ck at Wamuran (Eureka Ct),12.00pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Wararba Ck at Wamuran,11.44am Thu,25.26,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Caboolture R at Hausmann Lane,2.00pm Thu,0.73,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Little Burpengary Ck at Creek Rd,1.43pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Burpengary Ck at Dale St,1.47pm Thu,3.39,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Burpengary Ck at Rowley Rd,12.57pm Thu,13.30,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Bremer R US Ballandown Rd (DEW),2.10pm Thu,1.65,steady,,2022-10-13 16:07:30.866648+11:00,SA
Burpengary Ck at Oakey Flat Rd,12.58pm Thu,21.80,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Scarborough Tide,2.04pm Thu,1.54,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Shorncliffe Tide,2.00pm Thu,1.69,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Saltwater Ck at Rothwell,2.37pm Thu,0.56,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Saltwater Ck at Major St AL,11.51am Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Saltwater Ck at Lipscombe Rd,12.44pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Freshwater Ck at Kallangur,2.33pm Thu,0.25,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Four Mile Ck at John Bray Park,1.00pm Thu,0.35,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
North Pine R at Lawnton,2.39pm Thu,0.39,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Todds Gully at Lawnton (Todds Rd),11.57am Thu,-0.29,steady,,2022-10-13 16:07:30.866648+11:00,QLD
King John Ck at Beerburrum Rd,1.10pm Thu,-2.70^,steady,,2022-10-13 16:07:30.866648+11:00,QLD
King John Ck at Pumicestone Rd,1.12pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
King Johns Ck at Bribie Is Rd,12.15pm Thu,0.33,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Caboolture R at Riversleigh Rd,2.30pm Thu,1.31,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Bremer R US Langhorne Ck (DEW),2.00pm Thu,1.58,steady,,2022-10-13 16:07:30.866648+11:00,SA
Bremer R at Wanstead Rd (DEW),2.00pm Thu,1.44,steady,below minor,2022-10-13 16:07:30.866648+11:00,SA
Bremer R near Hartley (DEW),2.00pm Thu,1.29,steady,,2022-10-13 16:07:30.866648+11:00,SA
Mt Barker Ck US Bremer R (DEW),2.00pm Thu,1.50,steady,,2022-10-13 16:07:30.866648+11:00,SA
Bremer R US Mt Barker Ck (DEW),2.00pm Thu,1.29,steady,,2022-10-13 16:07:30.866648+11:00,SA
Dawesley Ck at Dawesley (DEW),2.00pm Thu,1.16,steady,,2022-10-13 16:07:30.866648+11:00,SA
Mt Barker Ck DS Mt Barker (DEW),2.05pm Thu,1.34,steady,,2022-10-13 16:07:30.866648+11:00,SA
Bremer R DS Harrogate Rd (DEW),2.05pm Thu,1.16,steady,,2022-10-13 16:07:30.866648+11:00,SA
Bremer R at Tennis Court (DEW),2.05pm Thu,10.24,steady,,2022-10-13 16:07:30.866648+11:00,SA
Angas R DS Ballandown Rd (DEW),2.05pm Thu,1.17,steady,,2022-10-13 16:07:30.866648+11:00,SA
Angas R DS Willyaroo (DEW),2.00pm Thu,1.31,steady,,2022-10-13 16:07:30.866648+11:00,SA
Angas R at Angas Weir (DEW),2.05pm Thu,10.21,steady,,2022-10-13 16:07:30.866648+11:00,SA
Bellinger R at Bellingen Br,3.39pm Thu,0.72^,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Bellinger R at Repton,3.15pm Thu,0.37,falling,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Kalang R at Kooroowi (Scotchman),3.15pm Thu,0.76,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Kalang R at Urunga,3.15pm Thu,,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
South Creek at Bowraville,3.00pm Thu,1.28,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Nambucca R Upstream Bowraville,3.00pm Thu,1.09,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Elimbah Ck at Donnybrook Rd,2.32pm Thu,1.11,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Beachmere,2.11pm Thu,0.60,rising,,2022-10-13 16:07:30.866648+11:00,QLD
Caboolture R at St Smith Rd AL,2.39pm Thu,0.19,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Plane Ck at West Plane Ck Rd,10.43am Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Plane Ck at Sucrogen Weir,1.41pm Thu,0.00,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Sandy Ck at Eton,9.01am Thu,6.85,,,2022-10-13 16:07:30.866648+11:00,QLD
Logan R at Rathdowney,2.00pm Thu,0.93,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Cedar Ck at Plunkett Rd,2.11pm Thu,0.30,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Windaroo Ck at Bahrs Scrub,1.37pm Thu,6.51,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Albert R at Beenleigh,2.39pm Thu,0.77^,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Burnett Ck at Maroon Dam Inflow,2.00pm Thu,1.17,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Burnett Ck at Maroon Dam HW,1.01pm Thu,0.00,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Burnett Ck at Maroon Dam,12.00pm Thu,207.13^,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Burnett Ck at Maroon Dam TW,12.00pm Thu,0.65,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Logan R at Forest Home,2.00pm Thu,0.92,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Palen Ck at Ward Road,2.00pm Thu,1.18,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Running Ck at Dieckmans Br,1.19pm Thu,0.60,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Albert R at Bromfleet,2.00pm Thu,0.31,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Christmas Ck at Rudds Lane,12.31pm Thu,0.83,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Christmas Ck at Tramway Lane,2.00pm Thu,1.11,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Cannon Ck at Kooralbyn Bridge,12.24pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Logan R at Round Mountain,12.41pm Thu,2.55,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Logan R at Bromelton Weir HW,12.00pm Thu,40.92^,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Logan R at Bromelton Weir TW,12.00pm Thu,0.96,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Logan R at Beaudesert,12.07pm Thu,0.57,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Teviot Bk at Croftby,1.26pm Thu,0.82,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Albert R at Tamborine,1.36pm Thu,0.44,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Werribee R at Melton Res D/S,2.36pm Thu,0.97^,falling,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Coombabah Ck at Gold Coast Hwy,2.27pm Thu,0.51,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Tallebudgera Ck at Mouth,2.31pm Thu,0.37,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Currumbin Ck at Nicolls Br,12.02pm Thu,-0.05,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Coomera R at Canungra Army,8.36pm Wed,0.85,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Back Ck at Beechmont,2.00pm Thu,0.19,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Coomera R at Clagiraba Rd,11.44am Thu,-0.88,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Coomera R at Oxenford Weir,1.58pm Thu,0.27,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Saltwater Ck at Monterey Keys,2.37pm Thu,0.51^,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Coomera R at Coomera Shores,2.33pm Thu,0.27^,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Pimpama R at Norwell,2.06pm Thu,-0.55,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Canungra Ck at Benobble,2.00pm Thu,0.35,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Hotham Ck at Pimpama,1.18pm Thu,0.22,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Pimpama R at Kerkin Rd Weir,2.35pm Thu,-0.52,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Albert R at Darlington School,11.42am Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Albert R at Lumeah,1.56pm Thu,0.84,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Cainbable Ck at Dam Site,2.00pm Thu,0.74,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Nindooinbah Dam,1.31pm Thu,119.94^,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Canungra Ck at Double Xing Rd,1.26pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Teviot Bk at Harpers Crossing,11.50am Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Teviot Bk at Boonah,2.09pm Thu,0.70,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Bohle R at Dalrymple Rd,1.08pm Thu,4.64,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Tingalpa Ck at L Harrison Dam,12.00pm Thu,15.10^,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Moreton Bay at Couran Point,2.21pm Thu,0.42,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Rollingstone Ck at Rollingstone,12.29pm Thu,0.75,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Bluewater Ck at Bluewater,12.20pm Thu,0.60,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Black R upstream Bruce Hwy,11.41am Thu,0.46,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Stony Ck,2.17pm Thu,0.35,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Saunders Ck at Deeragun,11.07am Thu,0.10,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Bohle R at Mt Bohle,1.10pm Thu,0.96,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Kirwan (Sandstone Dve),2.22pm Thu,-0.80,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Teviot Bk at Coulson Crossing,2.17pm Thu,0.40,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Bohle R at Hervey Range Rd,12.37pm Thu,1.60,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Lt Bohle R u/s Bohle Junction,1.48pm Thu,-0.76,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Louisa Ck,11.41am Thu,3.38,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Captains Ck at Garbutt,2.39pm Thu,-0.35,rising,,2022-10-13 16:07:30.866648+11:00,QLD
Townsville Harbour Tide,2.25pm Thu,2.15,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Werribee R at Ballan,2.53pm Thu,1.16,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Werribee R at Bacchus Marsh,1.03pm Thu,0.43,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Parwan Ck at Parwan,2.45pm Thu,-0.63,falling,,2022-10-13 16:07:30.866648+11:00,VIC
Lerderderg R at Sardine Ck,3.00pm Thu,3.00,rising,moderate,2022-10-13 16:07:30.866648+11:00,VIC
Logan R at Riedel Rd Carbrook,2.37pm Thu,0.65,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Logan R at Parklands,2.34pm Thu,0.79,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Slacks Ck at Loganlea Rd,2.29pm Thu,0.70,rising,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Teviot Bk at Coulson,2.00pm Thu,1.38,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Teviot Bk at Wyaralong Dam,12.00pm Thu,63.60^,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Logan R at Cedar Grove Weir HW,12.00pm Thu,20.72^,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Logan R at Yarrahappini,1.56pm Thu,1.29,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Henderson Ck at Cusack Ln,12.53pm Thu,0.00^,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Logan R at South Maclean,12.00pm Thu,2.39^,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Flagstone Ck at Teviot Rd,11.45am Thu,0.05,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Logan R at Maclean Br,1.23pm Thu,0.09,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Logan R at Logan Village,2.32pm Thu,1.56,rising,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Quinzeh Ck at Pineview Rd,2.03am Thu,0.00,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Quinzeh Ck at Miller Rd,12.47pm Thu,0.60,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Chambers Ck at Chambers Flat,2.14pm Thu,1.15,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Schmidts Ck at Bayes Rd,1.57pm Thu,6.07,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Schmidts Ck at Schmidts Rd,11.58am Thu,1.42,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Logan R at Waterford,2.36pm Thu,1.25,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Slacks Ck at Reserve Park,12.12pm Thu,5.40,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Scrubby Ck at Waller Rd,1.51pm Thu,0.22,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Scrubby Ck at First Ave Marsden,1.02pm Thu,6.40,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Scrubby Ck @ Kurrajong Dr,12.00pm Thu,5.55,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Oyster Ck at Township Dr,2.12pm Thu,0.59^,rising,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Tallebudgera Ck at Coplicks Br,2.30pm Thu,0.17^,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Tallebudgera Ck at Robinson Pk,2.00pm Thu,1.01,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Traralgon Ck at Traralgon South,3.00pm Thu,1.43,rising,,2022-10-13 16:07:30.866648+11:00,VIC
Tanjil R at Tanjil Junction,2.00pm Thu,0.84,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Tanjil R at Tanjil South,2.00pm Thu,1.54^,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Latrobe R at Yallourn PS (L5),2.00pm Thu,36.27,steady,,2022-10-13 16:07:30.866648+11:00,VIC
